都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
岡山県,加賀郡吉備中央町,豊野公民館,岡山県加賀郡吉備中央町豊野1-1,34.86226563075,133.69472990833,1,0,0,-,-,-,150人,,避難指定場所
岡山県,赤磐市,山陽小学校,岡山県赤磐市上市123,34.756176193505,134.01870640006,1,0,0,-,-,-,,,２次避難所
岡山県,加賀郡吉備中央町,御北小学校,岡山県加賀郡吉備中央町豊岡上139-1,34.898224620173,133.76088058486,1,0,0,-,-,-,330人,,避難指定場所
岡山県,真庭市,一の茅コミュニティハウス,岡山県真庭市蒜山下和2416-1,35.251629148542,133.77859489866,1,0,0,-,-,-,20人,,避難所・避難施設
岡山県,津山市,加茂町武道館,岡山県津山市加茂町桑原280,35.175583835331,134.05708981414,1,0,0,-,-,-,190人,,避難所予定施設
岡山県,倉敷市,中庄幼稚園,岡山県倉敷市中庄2700,34.614646640523,133.79879219311,1,0,0,-,-,-,660人,,避難所
岡山県,美作市,河合コミュニティハウス,岡山県美作市久賀270番地,35.089078293877,134.21396078218,1,0,0,-,-,-,,,１次避難場所・避難所
岡山県,真庭市,久世中学校,岡山県真庭市台金屋202,35.073837624806,133.76385374057,1,0,0,-,-,-,3400人,,避難所・避難施設
岡山県,倉敷市,帯江幼稚園,岡山県倉敷市加須山466-2,34.583863173012,133.79494609344,1,0,0,-,-,-,1260人,,避難所
岡山県,岡山市北区,岡山中央中学校,岡山県岡山市北区蕃山町6-10,34.668419095616,133.92773938178,1,0,0,0,1,1,7993人,,避難所
岡山県,岡山市北区,御津小学校,岡山県岡山市北区御津宇垣1212,34.790409462263,133.92815189044,1,0,0,0,1,0,22131人,,避難所
岡山県,真庭市,多田公民館,岡山県真庭市多田477,35.080211993393,133.75677088017,1,0,0,-,-,-,300人,,避難所
岡山県,津山市,加茂町スポーツセンター,岡山県津山市加茂町中原493-3,35.175973283586,134.04636278556,1,0,0,-,-,-,6820人,,避難所予定施設
岡山県,笠岡市,市民会館,岡山県笠岡市六番町1-10,34.496738975648,133.51567353468,1,0,0,1,1,0,3250人,,避難所
岡山県,小田郡矢掛町,中川町民会館,岡山県小田郡矢掛町本堀1718-2,34.610269999066,133.56027603609,1,0,0,1,0,0,,,避難所
岡山県,美作市,老人憩いの家,岡山県美作市中町,35.115626193499,134.3296347155,1,0,0,-,-,-,,,１次避難場所
岡山県,美作市,大原コミュニティセンター,岡山県美作市古町1771番地,35.119388268042,134.32722510072,1,0,0,-,-,-,,,避難場所・避難所
岡山県,備前市,下門出集会所,岡山県備前市高田527-4,34.856405814902,134.24598306949,-,-,-,-,-,-,10人,,避難場所
岡山県,美作市,小房コミュニティハウス,岡山県美作市小房228番地5,35.089751089944,134.24527200897,1,0,0,-,-,-,,,避難場所・避難所
岡山県,赤磐市,上仁保コミュニティハウス,岡山県赤磐市,34.773316130997,133.992946943,1,0,0,-,-,-,,,１次避難所
岡山県,英田郡西粟倉村,レストセンターあわくらんど,岡山県英田郡西粟倉村影石418,35.180195945633,134.33521926169,1,0,0,-,-,-,250人,,災害避難場所
岡山県,岡山市東区,西大寺公民館中野分館,岡山県岡山市東区西大寺中野本町2-25,34.655159082042,134.02878488135,1,0,0,-,-,-,,,避難所
岡山県,加賀郡吉備中央町,大和中学校,岡山県加賀郡吉備中央町宮地873,34.79207001307,133.688650442,1,0,0,-,-,-,210人,,避難指定場所
岡山県,倉敷市,連島南幼稚園,岡山県倉敷市連島町鶴新田1705,34.53860742797,133.71586284016,1,0,0,-,-,-,900人,,避難所
岡山県,高梁市,備中中学校,岡山県高梁市成羽町布寄109,34.819349999453,133.43539972058,1,0,0,-,-,-,,,避難所
岡山県,瀬戸内市,牛窓東幼稚園,岡山県瀬戸内市牛窓町牛窓4433,34.616705640587,134.15614286716,1,0,0,1,0,0,,,避難指定場所・避難場所
岡山県,赤磐市,桜が丘西9丁目集会所,岡山県赤磐市桜が丘西9丁目26番,34.780233038864,134.02851263045,1,0,0,-,-,-,,,１次避難所
岡山県,赤磐市,赤磐市熊山武道館,岡山県赤磐市沢原356-1,34.801398086354,134.07989875062,1,0,0,-,-,-,,,１次避難所
岡山県,津山市,田邑公民館瀬戸俵田分館,岡山県津山市下田邑1554-1,35.072349628764,133.96230439196,1,0,0,-,-,-,20人,,避難所予定施設
岡山県,新見市,新見高等学校北校地,岡山県新見市新見1994,34.987234137829,133.46987528009,1,0,0,-,-,-,1000人,,避難所
岡山県,岡山市北区,角石畝集会所（広西）,岡山県岡山市北区建部町角石畝315-2,34.941023416879,133.88359563723,1,0,0,-,-,-,,,避難所
岡山県,岡山市北区,角石畝文化振興センター,岡山県岡山市北区建部町角石畝1195-2,34.936984657509,133.88802846498,1,0,0,-,-,-,,,避難所
岡山県,総社市,昭和幼稚園,岡山県総社市美袋245-1,34.719118556932,133.65441880649,1,0,0,-,-,-,35人,,避難予定場所
岡山県,久米郡美咲町,特別養護老人ホーム吉井川荘,岡山県久米郡美咲町吉ケ原,34.943260509326,134.07663335145,-,-,-,-,-,-,,,福祉避難所
岡山県,美作市,片伏影集会所,岡山県美作市土居,34.987557827214,134.25427438599,1,0,0,-,-,-,,,避難場所・避難所
岡山県,岡山市南区,芳泉小学校ひばり分校,岡山県岡山市南区泉田4丁目8-10,34.623690611384,133.91620586628,-,-,-,0,0,1,,,津波避難ビル
岡山県,和気郡和気町,佐伯老人福祉センター,岡山県和気郡和気町矢田311番地1,34.850078638872,134.09744176852,1,0,0,-,-,-,,,避難場所
