都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
栃木県,真岡市,真岡中学校,栃木県真岡市並木町3-120,36.444512333061,139.99606476303,1,0,0,-,-,-,300人,,避難場所
栃木県,宇都宮市,昭和小学校,栃木県宇都宮市戸祭元町1-15,36.568383098748,139.88255869371,1,0,0,-,-,-,970人,,一時避難場所・避難所
栃木県,宇都宮市,宇都宮南高校,栃木県宇都宮市東谷町660-1,36.485514471957,139.89654187819,-,-,-,-,-,-,2200人,,一時避難場所
栃木県,栃木市,ふれあいプラザ,栃木県栃木市西方町元1600-1,36.465695458324,139.73119453357,1,0,0,-,-,-,20人,,指定避難場所
栃木県,日光市,大室小学校,栃木県日光市大室356,36.7184145202,139.74682157734,1,0,0,-,-,-,250人,,避難所・広域避難場所
栃木県,佐野市,運動公園,栃木県佐野市赤見町2130-2,36.352435806039,139.54881365129,-,-,-,-,-,-,1490人,,指定避難場所
栃木県,宇都宮市,清原東小学校,栃木県宇都宮市氷室町1713-1,36.531695732879,139.99624747309,1,0,0,-,-,-,930人,,避難所
栃木県,那須塩原市,東小学校,栃木県那須塩原市太夫塚1-193,36.884266992681,139.9806354904,1,0,0,-,-,-,500人,,指定避難所
栃木県,足利市,三和運動公園,栃木県足利市,36.388299781287,139.42088388942,-,-,-,-,-,-,,,一時避難場所
栃木県,日光市,鶏頂地区活性化センター,栃木県日光市高原216,36.923611756235,139.73760432748,1,0,0,-,-,-,71人,,避難所
栃木県,鹿沼市,上南摩小学校,栃木県鹿沼市上南摩町732,36.543934974719,139.67847159849,1,0,0,-,-,-,416人,,避難所
栃木県,宇都宮市,泉が丘地域コミュニティセンター,栃木県宇都宮市泉が丘7-12-14,36.567310572794,139.91973462304,1,0,0,-,-,-,60人,,避難所
栃木県,芳賀郡芳賀町,生涯学習センター,栃木県芳賀郡芳賀町下高根沢2552,36.569775905507,140.03751643796,1,0,0,-,-,-,150人,,指定避難場所・指定避難所
栃木県,宇都宮市,晃陽中学校,栃木県宇都宮市徳次郎町1964,36.655493566505,139.83980051267,1,0,0,-,-,-,660人,,避難所
栃木県,日光市,藤原地区集会所,栃木県日光市藤原419,36.85475107209,139.73266031092,1,0,0,-,-,-,110人,,避難所
栃木県,さくら市,わくわく保育園,栃木県さくら市喜連川837-1,36.722642566522,140.03095512441,1,0,0,-,-,-,200人,,避難所
栃木県,宇都宮市,宇都宮工業高校,栃木県宇都宮市京町9-25,36.553881483698,139.87161032475,-,-,-,-,-,-,2500人,,一時避難場所
栃木県,鹿沼市,鹿沼南高校,栃木県鹿沼市みなみ町8-73,36.522254559141,139.77047288582,1,0,0,-,-,-,370人,,避難所
栃木県,塩谷郡塩谷町,老人福祉センター,栃木県塩谷郡塩谷町玉生872,36.776290431171,139.85693576322,1,0,0,-,-,-,300人,,指定避難場所
栃木県,足利市,ふるさと学習・資料館,栃木県足利市小俣町3306,36.411519912421,139.38673809492,1,0,0,-,-,-,1107人,,一時避難場所・指定避難所
栃木県,佐野市,田沼児童館,栃木県佐野市栃本町2384-12,36.362971076715,139.57708587025,1,0,0,-,-,-,50人,,指定避難場所
栃木県,栃木市,寺尾公民館,栃木県栃木市梅沢町1183,36.444411796966,139.64938538738,1,0,0,-,-,-,350人,,指定避難場所
栃木県,宇都宮市,横川東小学校,栃木県宇都宮市下栗町963,36.533026200149,139.90723626697,1,0,0,-,-,-,1200人,,避難所
栃木県,塩谷郡塩谷町,大平崎野球場,栃木県塩谷郡塩谷町熊ノ木987-4,36.787191860326,139.85179956537,1,0,0,-,-,-,,,指定避難場所
栃木県,宇都宮市,明保小学校,栃木県宇都宮市下荒針町3456-2,36.568307901862,139.83890918792,1,0,0,-,-,-,1100人,,避難所
栃木県,栃木市,藤岡スポーツふれあいセンター,栃木県栃木市藤岡町藤岡1218-1,36.259413780804,139.65337560399,1,0,0,-,-,-,50人,,指定避難場所
栃木県,那須郡那珂川町,大内保育園,栃木県那須郡那珂川町大内3170,36.758201323639,140.21927612112,1,0,0,-,-,-,80人,,指定避難所
栃木県,芳賀郡芳賀町,武道館,栃木県芳賀郡芳賀町与能1142-1,36.546858998962,140.04276144143,1,0,0,-,-,-,200人,,指定避難場所
栃木県,矢板市,勤労青少年ホーム,栃木県矢板市末広町3-2,36.809666275534,139.93565505618,1,0,0,-,-,-,105人,,指定避難場所
栃木県,那須塩原市,金沢小学校,栃木県那須塩原市金沢1969-2,36.909261798866,139.90059018384,1,0,0,-,-,-,630人,,指定避難所
栃木県,日光市,伊の原自治公民館,栃木県日光市藤原1357,36.861393762298,139.71881043708,1,0,0,-,-,-,49人,,避難所
栃木県,真岡市,二宮保健センター,栃木県真岡市久下田西4-30,36.380131234842,139.96548161574,1,0,0,-,-,-,50人,,避難場所
栃木県,大田原市,黒羽高等学校,栃木県大田原市前田780,36.867397729143,140.13780439185,1,0,0,-,-,-,933人,,避難場所
栃木県,日光市,日光小学校,栃木県日光市萩垣面2390-2,36.754146080915,139.61058113339,1,0,0,-,-,-,,,広域避難場所
栃木県,那須烏山市,烏山運動公園,栃木県那須烏山市南1-13-12,36.645766375223,140.15184785166,-,-,-,-,-,-,1500人,,指定避難場所
栃木県,宇都宮市,平出工業団地公園,栃木県宇都宮市平出工業団地29-1,36.573045466477,139.93569807504,-,-,-,-,-,-,6600人,,広域避難場所
栃木県,栃木市,栃木第五小学校,栃木県栃木市薗部町2-7-25,36.373788996665,139.71268079007,1,0,0,-,-,-,1500人,,指定避難場所
栃木県,宇都宮市,豊郷中学校,栃木県宇都宮市関堀町350,36.600016190042,139.89754750051,1,0,0,-,-,-,730人,,避難所
栃木県,小山市,美田中学校,栃木県小山市下国府塚287,36.316877678886,139.76139517586,1,0,0,-,-,-,455人,,指定避難所
栃木県,佐野市,新吉水地区コミュニティセンター,栃木県佐野市吉水駅前1-19-6,36.347539475056,139.57719196038,1,0,0,-,-,-,100人,,指定避難場所
栃木県,足利市,松田町三丁目自治会館,栃木県足利市,36.399369596364,139.43109885807,-,-,-,-,-,-,,,一時避難場所
栃木県,佐野市,多田小学校,栃木県佐野市多田町998,36.381427342,139.59678063521,1,0,0,-,-,-,340人,,指定避難場所
栃木県,大田原市,金田北中学校,栃木県大田原市市野沢2067,36.894888012203,140.04859878671,1,0,0,-,-,-,509人,,避難場所
栃木県,宇都宮市,五代小学校,栃木県宇都宮市五代2-22-33,36.495351061666,139.86479680509,1,0,0,-,-,-,1400人,,避難所
栃木県,足利市,毛野新町北児童公園,栃木県足利市,36.325158645453,139.49106021256,-,-,-,-,-,-,,,一時避難場所
栃木県,矢板市,矢板小学校,栃木県矢板市本町8-13,36.807979919092,139.92639504357,1,0,0,-,-,-,719人,,指定避難場所
栃木県,宇都宮市,宮の原地域コミュニティセンター,栃木県宇都宮市宮原4-1-14,36.542098595842,139.87281187073,1,0,0,-,-,-,20人,,避難所
栃木県,足利市,山下町五丁目自治会館,栃木県足利市,36.355962398966,139.41954742041,-,-,-,-,-,-,,,一時避難場所
栃木県,那須烏山市,やまびこの湯,栃木県那須烏山市横枕473-1,36.645317902612,140.20693503354,1,0,0,-,-,-,80人,,避難施設
栃木県,栃木市,つがスポーツ公園運動場,栃木県栃木市都賀町家中6681,36.443626108607,139.76064877199,-,-,-,-,-,-,80人,,指定避難場所
栃木県,小山市,小山南高等学校,栃木県小山市間々田23-1,36.258293751653,139.77982877082,1,0,0,-,-,-,1708人,,指定避難所
栃木県,日光市,掛水集会所,栃木県日光市足尾町掛水4-18,36.641072197704,139.44859526203,1,0,0,-,-,-,49人,,避難所
栃木県,宇都宮市,栃木県庁,栃木県宇都宮市,36.565720617309,139.88353956129,-,-,-,-,-,-,,,一時避難場所
栃木県,小山市,あけぼの公園,栃木県小山市横倉新田465,36.292098132239,139.82974678379,-,-,-,-,-,-,,,広域避難場所
栃木県,宇都宮市,西地域コミュニティセンター,栃木県宇都宮市西1-2-13,36.559303104673,139.87780516184,1,0,0,-,-,-,60人,,避難所
栃木県,宇都宮市,城山西小学校,栃木県宇都宮市古賀志町583,36.609508513488,139.76411372147,1,0,0,-,-,-,320人,,避難所
栃木県,栃木市,大平こどもセンター,栃木県栃木市大平町西水代1893,36.320426292892,139.71384099514,1,0,0,-,-,-,50人,,指定避難場所
栃木県,栃木市,栃木東中学校,栃木県栃木市日ノ出町1-11,36.382944192853,139.73990736276,1,0,0,-,-,-,1500人,,指定避難場所
栃木県,塩谷郡塩谷町,塩谷町総合公園,栃木県塩谷郡塩谷町飯岡1160,36.763819443413,139.83757386887,1,0,0,-,-,-,10000人,,指定避難場所
栃木県,下野市,緑小学校体育館,栃木県下野市緑3-16-1,36.387133676851,139.85568531008,1,0,0,-,-,-,450人,,指定避難場所・指定避難所
栃木県,佐野市,田沼北部地区コミュニティセンター,栃木県佐野市多田町3776-3,36.376189216283,139.60067217529,1,0,0,-,-,-,90人,,指定避難場所
栃木県,真岡市,中村東小学校,栃木県真岡市寺内1191,36.418269609615,139.97773473091,1,0,0,-,-,-,150人,,避難場所
栃木県,那須郡那珂川町,大内地区生活改善センター,栃木県那須郡那珂川町大内2422,36.759515317959,140.22180081618,1,0,0,-,-,-,40人,,指定避難所
栃木県,下野市,ふれあいセンター,栃木県下野市下長田146,36.449989459364,139.84206141819,1,0,0,-,-,-,90人,,指定避難場所・指定避難所
栃木県,宇都宮市,陽東地域コミュニティセンター,栃木県宇都宮市陽東2-16-36,36.552984473519,139.9264837995,1,0,0,-,-,-,20人,,避難所
栃木県,宇都宮市,宇都宮白楊高校,栃木県宇都宮市今泉町2021,36.564476418877,139.91036545622,-,-,-,-,-,-,3000人,,一時避難場所
