1,v01,JGD2000,2016/8/5 15:30,2.01608E+13,99,[gis][pga][al][ah][sinj],jshis,M1,4530,
2,130.621875,30.289583,130.625001,30.291666,3.5,30.031269,4530344944,0,0,0
2,130.553126,30.297916,130.556251,30.3,3.5,34.562376,4530345434,0,0,0
2,130.596874,30.297916,130.600001,30.3,3.5,32.308674,4530345744,0,0,0
2,130.603126,30.291666,130.60625,30.29375,3.5,29.691393,4530345812,0,0,0
2,130.600001,30.29375,130.603126,30.295833,3.5,35.564084,4530345813,0,0,0
2,130.612499,30.291666,130.615626,30.29375,3.5,32.797676,4530345911,0,0,0
2,130.615626,30.291666,130.618751,30.29375,3.5,29.047478,4530345912,0,0,0
2,130.615626,30.29375,130.618751,30.295833,3.5,31.169971,4530345914,0,0,0
2,130.618751,30.291666,130.621875,30.29375,3.5,32.475719,4530345921,0,0,0
2,130.621875,30.291666,130.625001,30.29375,3.5,28.725521,4530345922,0,0,0
2,130.618751,30.29375,130.621875,30.295833,3.5,34.598212,4530345923,0,0,0
2,130.621875,30.29375,130.625001,30.295833,3.5,30.848014,4530345924,0,0,0
2,130.615626,30.295833,130.618751,30.297916,3.5,33.292464,4530345932,0,0,0
2,130.615626,30.297916,130.618751,30.3,3.5,31.342802,4530345934,0,0,0
2,130.618751,30.295833,130.621875,30.297916,3.5,29.542266,4530345941,0,0,0
2,130.621875,30.295833,130.625001,30.297916,3.5,32.970507,4530345942,0,0,0
2,130.618751,30.297916,130.621875,30.3,3.5,34.771042,4530345943,0,0,0
2,130.615626,30.3,130.618751,30.302083,3.5,32.82138,4530346912,0,0,0
2,130.618751,30.3,130.621875,30.302083,3.5,29.071181,4530346921,0,0,0
2,130.618751,30.302083,130.621875,30.304166,3.5,30.549759,4530346923,0,0,0
2,130.618751,30.304166,130.621875,30.30625,3.5,35.456578,4530346941,0,0,0
2,130.621875,30.304166,130.625001,30.30625,3.5,31.70638,4530346942,0,0,0
2,130.618751,30.30625,130.621875,30.308333,3.5,29.43476,4530346943,0,0,0
2,130.621875,30.30625,130.625001,30.308333,3.5,32.863,4530346944,0,0,0
2,130.549999,30.308333,130.553126,30.310416,3.5,34.132912,4530347411,0,0,0
2,130.559375,30.3125,130.562501,30.314583,3.5,32.373998,4530347442,0,0,0
2,130.593751,30.3125,130.596875,30.314583,3.5,34.192451,4530347741,0,0,0
2,130.621875,30.308333,130.625001,30.310416,3.5,34.019621,4530347922,0,0,0
2,130.621875,30.310416,130.625001,30.3125,3.5,35.176241,4530347924,0,0,0
2,130.621875,30.3125,130.625001,30.314583,3.5,29.154423,4530347942,0,0,0
2,130.621875,30.314583,130.625001,30.316666,3.5,29.989086,4530347944,0,0,0
2,130.521876,30.31875,130.525001,30.320833,3.5,32.415619,4530348124,0,0,0
2,130.525001,30.320833,130.528125,30.322916,3.5,32.606367,4530348231,0,0,0
2,130.559375,30.31875,130.562501,30.320833,3.5,30.483874,4530348424,0,0,0
2,130.621875,30.322916,130.625001,30.325,3.5,35.146191,4530348944,0,0,0
2,130.568751,30.33125,130.571876,30.333333,3.5,34.734645,4530349543,0,0,0
2,130.584376,30.325,130.587501,30.327083,3.5,30.090245,4530349622,0,0,0
2,130.581249,30.327083,130.584376,30.329166,3.5,34.031191,4530349623,0,0,0
2,130.584376,30.327083,130.587501,30.329166,3.5,30.280993,4530349624,0,0,0
2,130.621875,30.325,130.625001,30.327083,3.5,35.336939,4530349922,0,0,0
2,130.621875,30.327083,130.625001,30.329166,3.5,35.527687,4530349924,0,0,0
2,130.621875,30.329166,130.625001,30.33125,3.5,31.968237,4530349942,0,0,0
2,130.621875,30.33125,130.625001,30.333333,3.5,35.587225,4530349944,0,0,0
2,130.625001,30.295833,130.628125,30.297916,3.5,29.220309,4530355031,0,0,0
2,130.625001,30.314583,130.628125,30.316666,3.5,33.417326,4530357033,0,0,0
2,130.625001,30.316666,130.628125,30.31875,3.5,33.930032,4530358011,0,0,0
2,130.625001,30.31875,130.628125,30.320833,3.5,30.692539,4530358013,0,0,0
2,130.628124,30.31875,130.631251,30.320833,3.5,34.12078,4530358014,0,0,0
2,130.625001,30.320833,130.628125,30.322916,3.5,34.633485,4530358031,0,0,0
2,130.628124,30.320833,130.631251,30.322916,3.5,30.883287,4530358032,0,0,0
2,130.625001,30.322916,130.628125,30.325,3.5,31.395993,4530358033,0,0,0
2,130.628124,30.322916,130.631251,30.325,3.5,34.824233,4530358034,0,0,0
2,130.631251,30.320833,130.634376,30.322916,3.5,34.311528,4530358041,0,0,0
2,130.631251,30.322916,130.634376,30.325,3.5,31.074035,4530358043,0,0,0
2,130.625001,30.325,130.628125,30.327083,3.5,31.586741,4530359011,0,0,0
2,130.628124,30.325,130.631251,30.327083,3.5,35.014981,4530359012,0,0,0
2,130.625001,30.327083,130.628125,30.329166,3.5,31.777489,4530359013,0,0,0
2,130.631251,30.325,130.634376,30.327083,3.5,31.264783,4530359021,0,0,0
2,130.631251,30.327083,130.634376,30.329166,3.5,31.455531,4530359023,0,0,0
2,130.625001,30.329166,130.628125,30.33125,3.5,35.396477,4530359031,0,0,0
2,130.628124,30.329166,130.631251,30.33125,3.5,31.646279,4530359032,0,0,0
2,130.625001,30.33125,130.628125,30.333333,3.5,31.837027,4530359033,0,0,0
2,130.628124,30.33125,130.631251,30.333333,3.5,35.265268,4530359034,0,0,0
2,130.634376,30.329166,130.6375,30.33125,3.5,31.324322,4530359042,0,0,0
2,130.6375,30.329166,130.640626,30.33125,3.5,34.752562,4530359131,0,0,0
2,130.6375,30.33125,130.640626,30.333333,3.5,31.193112,4530359133,0,0,0
2,130.640626,30.33125,130.64375,30.333333,3.5,34.621353,4530359134,0,0,0
2,130.384376,30.333333,130.3875,30.335416,3.5,33.333523,4530430022,0,0,0
2,130.384376,30.335416,130.3875,30.3375,3.5,33.202314,4530430024,0,0,0
2,130.384376,30.339583,130.3875,30.341666,3.5,29.511654,4530430044,0,0,0
2,130.381251,30.341666,130.384376,30.34375,3.5,29.380444,4530431021,0,0,0
2,130.381251,30.34375,130.384376,30.345833,3.5,32.677476,4530431023,0,0,0
2,130.3875,30.34375,130.390626,30.345833,3.5,32.355518,4530431113,0,0,0
2,130.390626,30.34375,130.39375,30.345833,3.5,35.783759,4530431114,0,0,0
2,130.3875,30.345833,130.390626,30.347916,3.5,31.258436,4530431131,0,0,0
2,130.384376,30.35,130.3875,30.352083,3.5,35.598796,4530432022,0,0,0
2,130.384376,30.352083,130.3875,30.354166,3.5,30.429558,4530432024,0,0,0
2,130.384376,30.354166,130.3875,30.35625,3.5,32.43876,4530432042,0,0,0
2,130.381251,30.35625,130.384376,30.358333,3.5,34.126003,4530432043,0,0,0
2,130.384376,30.35625,130.3875,30.358333,3.5,30.375805,4530432044,0,0,0
2,130.384376,30.358333,130.3875,30.360416,3.5,35.169332,4530433022,0,0,0
2,130.384376,30.360416,130.3875,30.3625,3.5,32.462463,4530433024,0,0,0
2,130.384376,30.3625,130.3875,30.364583,3.5,33.183834,4530433042,0,0,0
2,130.384376,30.364583,130.3875,30.366666,3.5,33.583248,4530433044,0,0,0
2,130.3875,30.360416,130.390626,30.3625,3.5,35.890703,4530433113,0,0,0
2,130.3875,30.3625,130.390626,30.364583,3.5,29.433636,4530433131,0,0,0
2,130.3875,30.364583,130.390626,30.366666,3.5,29.833049,4530433133,0,0,0
2,130.384376,30.370833,130.3875,30.372916,3.5,34.668197,4530434042,0,0,0
2,130.381251,30.372916,130.384376,30.375,3.5,32.491951,4530434043,0,0,0
2,130.384376,30.372916,130.3875,30.375,3.5,28.741753,4530434044,0,0,0
2,130.3875,30.366666,130.390626,30.36875,3.5,29.588548,4530434111,0,0,0
2,130.390626,30.366666,130.39375,30.36875,3.5,33.016789,4530434112,0,0,0
2,130.3875,30.36875,130.390626,30.370833,3.5,32.45033,4530434113,0,0,0
2,130.390626,30.36875,130.39375,30.370833,3.5,35.878571,4530434114,0,0,0
2,130.3875,30.370833,130.390626,30.372916,3.5,30.917999,4530434131,0,0,0
2,130.390626,30.370833,130.39375,30.372916,3.5,34.34624,4530434132,0,0,0
2,130.3875,30.372916,130.390626,30.375,3.5,32.169993,4530434133,0,0,0
2,130.390626,30.372916,130.39375,30.375,3.5,35.598234,4530434134,0,0,0
2,130.393749,30.372916,130.396876,30.375,3.5,31.848036,4530434143,0,0,0
2,130.384376,30.375,130.3875,30.377083,3.5,32.778073,4530435022,0,0,0
2,130.384376,30.377083,130.3875,30.379166,3.5,29.635954,4530435024,0,0,0
2,130.384376,30.379166,130.3875,30.38125,3.5,29.922076,4530435042,0,0,0
2,130.3875,30.375,130.390626,30.377083,3.5,29.027875,4530435111,0,0,0
2,130.390626,30.375,130.39375,30.377083,3.5,32.456115,4530435112,0,0,0
2,130.3875,30.377083,130.390626,30.379166,3.5,33.064195,4530435113,0,0,0
2,130.390626,30.377083,130.39375,30.379166,3.5,29.313997,4530435114,0,0,0
2,130.393749,30.375,130.396876,30.377083,3.5,35.884356,4530435121,0,0,0
2,130.393749,30.377083,130.396876,30.379166,3.5,32.742237,4530435123,0,0,0
2,130.3875,30.379166,130.390626,30.38125,3.5,33.350317,4530435131,0,0,0
2,130.390626,30.379166,130.39375,30.38125,3.5,29.600119,4530435132,0,0,0
2,130.3875,30.38125,130.390626,30.383333,3.5,30.530156,4530435133,0,0,0
2,130.390626,30.38125,130.39375,30.383333,3.5,33.958396,4530435134,0,0,0
2,130.393749,30.379166,130.396876,30.38125,3.5,33.028359,4530435141,0,0,0
2,130.396876,30.379166,130.400001,30.38125,3.5,29.278161,4530435142,0,0,0
2,130.393749,30.38125,130.396876,30.383333,3.5,30.208198,4530435143,0,0,0
2,130.396876,30.38125,130.400001,30.383333,3.5,33.636439,4530435144,0,0,0
2,130.409374,30.379166,130.412501,30.38125,3.5,35.812685,4530435242,0,0,0
2,130.409374,30.38125,130.412501,30.383333,3.5,32.992524,4530435244,0,0,0
2,130.412501,30.38125,130.415626,30.383333,3.5,29.242326,4530435333,0,0,0
2,130.3875,30.383333,130.390626,30.385416,3.5,35.210391,4530436111,0,0,0
2,130.390626,30.383333,130.39375,30.385416,3.5,31.460193,4530436112,0,0,0
2,130.3875,30.385416,130.390626,30.3875,3.5,29.283947,4530436113,0,0,0
2,130.390626,30.385416,130.39375,30.3875,3.5,32.712187,4530436114,0,0,0
2,130.393749,30.383333,130.396876,30.385416,3.5,34.888433,4530436121,0,0,0
2,130.396876,30.383333,130.400001,30.385416,3.5,31.138235,4530436122,0,0,0
2,130.393749,30.385416,130.396876,30.3875,3.5,28.961989,4530436123,0,0,0
2,130.396876,30.385416,130.400001,30.3875,3.5,32.39023,4530436124,0,0,0
2,130.390626,30.3875,130.39375,30.389583,3.5,30.535941,4530436132,0,0,0
2,130.390626,30.389583,130.39375,30.391666,3.5,32.109893,4530436134,0,0,0
2,130.393749,30.3875,130.396876,30.389583,3.5,33.964182,4530436141,0,0,0
2,130.396876,30.3875,130.400001,30.389583,3.5,30.213984,4530436142,0,0,0
2,130.393749,30.389583,130.396876,30.391666,3.5,35.538134,4530436143,0,0,0
2,130.396876,30.389583,130.400001,30.391666,3.5,31.787935,4530436144,0,0,0
2,130.400001,30.383333,130.403125,30.385416,3.5,34.566476,4530436211,0,0,0
2,130.400001,30.385416,130.403125,30.3875,3.5,35.81847,4530436213,0,0,0
2,130.409374,30.383333,130.412501,30.385416,3.5,30.49432,4530436222,0,0,0
2,130.409374,30.385416,130.412501,30.3875,3.5,31.746315,4530436224,0,0,0
2,130.400001,30.3875,130.403125,30.389583,3.5,33.642224,4530436231,0,0,0
2,130.400001,30.389583,130.403125,30.391666,3.5,35.216176,4530436233,0,0,0
2,130.403125,30.389583,130.406251,30.391666,3.5,31.465978,4530436234,0,0,0
2,130.412501,30.383333,130.415626,30.385416,3.5,33.922561,4530436311,0,0,0
2,130.412501,30.385416,130.415626,30.3875,3.5,35.174555,4530436313,0,0,0
2,130.431251,30.389583,130.434375,30.391666,3.5,33.606389,4530436443,0,0,0
2,130.434375,30.389583,130.437501,30.391666,3.5,29.856191,4530436444,0,0,0
2,130.390626,30.391666,130.39375,30.39375,3.5,30.255604,4530437112,0,0,0
2,130.393749,30.391666,130.396876,30.39375,3.5,33.683845,4530437121,0,0,0
2,130.396876,30.391666,130.400001,30.39375,3.5,29.933647,4530437122,0,0,0
2,130.393749,30.39375,130.396876,30.395833,3.5,28.723273,4530437123,0,0,0
2,130.396876,30.39375,130.400001,30.395833,3.5,32.151514,4530437124,0,0,0
2,130.393749,30.395833,130.396876,30.397916,3.5,30.94114,4530437141,0,0,0
2,130.396876,30.395833,130.400001,30.397916,3.5,34.369381,4530437142,0,0,0
2,130.400001,30.391666,130.403125,30.39375,3.5,33.361887,4530437211,0,0,0
2,130.403125,30.391666,130.406251,30.39375,3.5,29.611689,4530437212,0,0,0
2,130.400001,30.39375,130.403125,30.395833,3.5,35.579754,4530437213,0,0,0
2,130.403125,30.39375,130.406251,30.395833,3.5,31.829556,4530437214,0,0,0
2,130.406251,30.391666,130.409375,30.39375,3.5,33.03993,4530437221,0,0,0
2,130.406251,30.39375,130.409375,30.395833,3.5,35.257797,4530437223,0,0,0
2,130.406251,30.395833,130.409375,30.397916,3.5,30.297225,4530437241,0,0,0
2,130.409374,30.395833,130.412501,30.397916,3.5,33.725466,4530437242,0,0,0
2,130.412501,30.391666,130.415626,30.39375,3.5,32.717972,4530437311,0,0,0
2,130.412501,30.39375,130.415626,30.395833,3.5,34.935839,4530437313,0,0,0
2,130.415626,30.39375,130.41875,30.395833,3.5,31.185641,4530437314,0,0,0
2,130.424999,30.402083,130.428126,30.404166,3.5,30.529594,4530438413,0,0,0
2,130.431251,30.402083,130.434375,30.404166,3.5,30.207636,4530438423,0,0,0
2,130.424999,30.404166,130.428126,30.40625,3.5,35.645078,4530438431,0,0,0
2,130.431251,30.40625,130.434375,30.408333,3.5,30.475841,4530438443,0,0,0
2,130.431251,30.408333,130.434375,30.410416,3.5,29.700716,4530439421,0,0,0
2,130.434375,30.4125,130.437501,30.414583,3.5,29.760255,4530439442,0,0,0
2,130.568751,30.333333,130.571876,30.335416,3.5,34.603435,4530440521,0,0,0
2,130.571876,30.333333,130.575,30.335416,3.5,30.853237,4530440522,0,0,0
2,130.568751,30.335416,130.571876,30.3375,3.5,34.472226,4530440523,0,0,0
2,130.571876,30.335416,130.575,30.3375,3.5,30.722028,4530440524,0,0,0
2,130.575,30.335416,130.578126,30.3375,3.5,34.150268,4530440613,0,0,0
2,130.578126,30.335416,130.58125,30.3375,3.5,30.40007,4530440614,0,0,0
2,130.581249,30.335416,130.584376,30.3375,3.5,33.828311,4530440623,0,0,0
2,130.581249,30.3375,130.584376,30.339583,3.5,30.268861,4530440641,0,0,0
2,130.581249,30.339583,130.584376,30.341666,3.5,30.137651,4530440643,0,0,0
2,130.609376,30.3375,130.6125,30.339583,3.5,32.409271,4530440842,0,0,0
2,130.621875,30.333333,130.625001,30.335416,3.5,35.456016,4530440922,0,0,0
2,130.621875,30.335416,130.625001,30.3375,3.5,35.324806,4530440924,0,0,0
2,130.621875,30.3375,130.625001,30.339583,3.5,31.765356,4530440942,0,0,0
2,130.621875,30.339583,130.625001,30.341666,3.5,31.634147,4530440944,0,0,0
2,130.546876,30.34375,130.55,30.345833,3.5,34.91326,4530441324,0,0,0
2,130.621875,30.341666,130.625001,30.34375,3.5,34.931178,4530441922,0,0,0
2,130.621875,30.34375,130.625001,30.345833,3.5,31.04977,4530441924,0,0,0
2,130.618751,30.345833,130.621875,30.347916,3.5,33.702887,4530441941,0,0,0
2,130.621875,30.345833,130.625001,30.347916,3.5,29.952688,4530441942,0,0,0
2,130.618751,30.347916,130.621875,30.35,3.5,32.283847,4530441943,0,0,0
2,130.621875,30.347916,130.625001,30.35,3.5,35.712088,4530441944,0,0,0
2,130.559375,30.354166,130.562501,30.35625,3.5,30.602389,4530442442,0,0,0
2,130.559375,30.35625,130.562501,30.358333,3.5,35.717873,4530442444,0,0,0
2,130.565624,30.352083,130.568751,30.354166,3.5,35.449669,4530442514,0,0,0
2,130.562501,30.354166,130.565625,30.35625,3.5,34.030629,4530442531,0,0,0
2,130.565624,30.354166,130.568751,30.35625,3.5,30.280431,4530442532,0,0,0
2,130.562501,30.35625,130.565625,30.358333,3.5,31.967675,4530442533,0,0,0
2,130.568751,30.354166,130.571876,30.35625,3.5,33.708672,4530442541,0,0,0
2,130.578126,30.352083,130.58125,30.354166,3.5,34.805754,4530442614,0,0,0
2,130.609376,30.352083,130.6125,30.354166,3.5,33.195966,4530442824,0,0,0
2,130.615626,30.35,130.618751,30.352083,3.5,30.864808,4530442912,0,0,0
2,130.612499,30.352083,130.615626,30.354166,3.5,29.445768,4530442913,0,0,0
2,130.615626,30.352083,130.618751,30.354166,3.5,32.874009,4530442914,0,0,0
2,130.618751,30.35,130.621875,30.352083,3.5,34.293048,4530442921,0,0,0
2,130.621875,30.35,130.625001,30.352083,3.5,30.54285,4530442922,0,0,0
2,130.621875,30.352083,130.625001,30.354166,3.5,32.552051,4530442924,0,0,0
2,130.621875,30.354166,130.625001,30.35625,3.5,34.561253,4530442942,0,0,0
2,130.559375,30.360416,130.562501,30.3625,3.5,30.626092,4530443424,0,0,0
2,130.562501,30.358333,130.565625,30.360416,3.5,29.582763,4530443511,0,0,0
2,130.581249,30.364583,130.584376,30.366666,3.5,34.209245,4530443643,0,0,0
2,130.584376,30.364583,130.587501,30.366666,3.5,30.459047,4530443644,0,0,0
2,130.590625,30.358333,130.593751,30.360416,3.5,31.723174,4530443712,0,0,0
2,130.593751,30.358333,130.596875,30.360416,3.5,35.151414,4530443721,0,0,0
2,130.603126,30.364583,130.60625,30.366666,3.5,29.493174,4530443834,0,0,0
2,130.60625,30.3625,130.609376,30.364583,3.5,32.522001,4530443841,0,0,0
2,130.568751,30.370833,130.571876,30.372916,3.5,28.759671,4530444541,0,0,0
2,130.584376,30.389583,130.587501,30.391666,3.5,29.30765,4530446644,0,0,0
2,130.612499,30.385416,130.615626,30.3875,3.5,32.050354,4530446913,0,0,0
2,130.615626,30.385416,130.618751,30.3875,3.5,35.478595,4530446914,0,0,0
2,130.618751,30.383333,130.621875,30.385416,3.5,30.476403,4530446921,0,0,0
2,130.621875,30.383333,130.625001,30.385416,3.5,33.904643,4530446922,0,0,0
2,130.618751,30.385416,130.621875,30.3875,3.5,31.728397,4530446923,0,0,0
2,130.621875,30.385416,130.625001,30.3875,3.5,35.156638,4530446924,0,0,0
2,130.615626,30.389583,130.618751,30.391666,3.5,34.876301,4530446934,0,0,0
2,130.618751,30.3875,130.621875,30.389583,3.5,29.552151,4530446941,0,0,0
2,130.621875,30.3875,130.625001,30.389583,3.5,32.980391,4530446942,0,0,0
2,130.618751,30.389583,130.621875,30.391666,3.5,31.126103,4530446943,0,0,0
2,130.621875,30.389583,130.625001,30.391666,3.5,34.554343,4530446944,0,0,0
2,130.556251,30.397916,130.559375,30.4,3.5,29.82614,4530447443,0,0,0
2,130.559375,30.397916,130.562501,30.4,3.5,33.254381,4530447444,0,0,0
2,130.584376,30.391666,130.587501,30.39375,3.5,34.6318,4530447622,0,0,0
2,130.587501,30.395833,130.590625,30.397916,3.5,35.317335,4530447731,0,0,0
2,130.587501,30.397916,130.590625,30.4,3.5,35.394792,4530447733,0,0,0
2,130.593751,30.395833,130.596875,30.397916,3.5,34.995378,4530447741,0,0,0
2,130.596874,30.397916,130.600001,30.4,3.5,31.322636,4530447744,0,0,0
2,130.609376,30.39375,130.6125,30.395833,3.5,35.561837,4530447824,0,0,0
2,130.600001,30.397916,130.603126,30.4,3.5,34.750877,4530447833,0,0,0
2,130.603126,30.397916,130.60625,30.4,3.5,31.000679,4530447834,0,0,0
2,130.609376,30.395833,130.6125,30.397916,3.5,30.601265,4530447842,0,0,0
2,130.60625,30.397916,130.609376,30.4,3.5,34.428919,4530447843,0,0,0
2,130.609376,30.397916,130.6125,30.4,3.5,30.678721,4530447844,0,0,0
2,130.615626,30.391666,130.618751,30.39375,3.5,33.022012,4530447912,0,0,0
2,130.612499,30.39375,130.615626,30.395833,3.5,31.811638,4530447913,0,0,0
2,130.615626,30.39375,130.618751,30.395833,3.5,35.239879,4530447914,0,0,0
2,130.621875,30.391666,130.625001,30.39375,3.5,32.700055,4530447922,0,0,0
2,130.618751,30.39375,130.621875,30.395833,3.5,31.489681,4530447923,0,0,0
2,130.621875,30.39375,130.625001,30.395833,3.5,34.917922,4530447924,0,0,0
2,130.612499,30.395833,130.615626,30.397916,3.5,34.029505,4530447931,0,0,0
2,130.615626,30.395833,130.618751,30.397916,3.5,30.279307,4530447932,0,0,0
2,130.612499,30.397916,130.615626,30.4,3.5,34.106962,4530447933,0,0,0
2,130.615626,30.397916,130.618751,30.4,3.5,30.356764,4530447934,0,0,0
2,130.618751,30.395833,130.621875,30.397916,3.5,33.707548,4530447941,0,0,0
2,130.621875,30.395833,130.625001,30.397916,3.5,29.95735,4530447942,0,0,0
2,130.618751,30.397916,130.621875,30.4,3.5,33.785004,4530447943,0,0,0
2,130.559375,30.4,130.562501,30.402083,3.5,29.903597,4530448422,0,0,0
2,130.562501,30.4,130.565625,30.402083,3.5,33.331837,4530448511,0,0,0
2,130.562501,30.402083,130.565625,30.404166,3.5,30.624968,4530448513,0,0,0
2,130.581249,30.40625,130.584376,30.408333,3.5,29.9273,4530448643,0,0,0
2,130.584376,30.40625,130.587501,30.408333,3.5,33.35554,4530448644,0,0,0
2,130.590625,30.402083,130.593751,30.404166,3.5,32.765378,4530448714,0,0,0
2,130.593751,30.4,130.596875,30.402083,3.5,31.72205,4530448721,0,0,0
2,130.596874,30.4,130.600001,30.402083,3.5,35.15029,4530448722,0,0,0
2,130.593751,30.402083,130.596875,30.404166,3.5,29.01518,4530448723,0,0,0
2,130.596874,30.402083,130.600001,30.404166,3.5,32.443421,4530448724,0,0,0
2,130.587501,30.404166,130.590625,30.40625,3.5,34.452622,4530448731,0,0,0
2,130.590625,30.404166,130.593751,30.40625,3.5,30.702424,4530448732,0,0,0
2,130.587501,30.40625,130.590625,30.408333,3.5,29.605342,4530448733,0,0,0
2,130.590625,30.40625,130.593751,30.408333,3.5,33.033583,4530448734,0,0,0
2,130.593751,30.404166,130.596875,30.40625,3.5,34.130665,4530448741,0,0,0
2,130.596874,30.404166,130.600001,30.40625,3.5,30.380467,4530448742,0,0,0
2,130.593751,30.40625,130.596875,30.408333,3.5,29.283385,4530448743,0,0,0
2,130.600001,30.4,130.603126,30.402083,3.5,31.400092,4530448811,0,0,0
2,130.603126,30.4,130.60625,30.402083,3.5,34.828333,4530448812,0,0,0
2,130.600001,30.402083,130.603126,30.404166,3.5,35.871662,4530448813,0,0,0
2,130.603126,30.402083,130.60625,30.404166,3.5,32.121463,4530448814,0,0,0
2,130.60625,30.4,130.609376,30.402083,3.5,31.078135,4530448821,0,0,0
2,130.609376,30.4,130.6125,30.402083,3.5,34.506375,4530448822,0,0,0
2,130.60625,30.402083,130.609376,30.404166,3.5,35.549704,4530448823,0,0,0
2,130.609376,30.402083,130.6125,30.404166,3.5,31.799506,4530448824,0,0,0
2,130.600001,30.404166,130.603126,30.40625,3.5,33.808707,4530448831,0,0,0
2,130.609376,30.40625,130.6125,30.408333,3.5,32.06771,4530448844,0,0,0
2,130.612499,30.4,130.615626,30.402083,3.5,30.756177,4530448911,0,0,0
2,130.618751,30.402083,130.621875,30.404166,3.5,34.905789,4530448923,0,0,0
2,130.615626,30.404166,130.618751,30.40625,3.5,29.414594,4530448932,0,0,0
2,130.54375,30.410416,130.546876,30.4125,3.5,30.952711,4530449323,0,0,0
2,130.540626,30.4125,130.54375,30.414583,3.5,31.465416,4530449332,0,0,0
2,130.537501,30.414583,130.540626,30.416666,3.5,35.72832,4530449333,0,0,0
2,130.54375,30.4125,130.546876,30.414583,3.5,34.893657,4530449341,0,0,0
2,130.546876,30.4125,130.55,30.414583,3.5,31.143459,4530449342,0,0,0
2,130.549999,30.410416,130.553126,30.4125,3.5,30.630753,4530449413,0,0,0
2,130.553126,30.410416,130.556251,30.4125,3.5,34.058994,4530449414,0,0,0
2,130.559375,30.408333,130.562501,30.410416,3.5,33.868246,4530449422,0,0,0
2,130.556251,30.410416,130.559375,30.4125,3.5,30.308796,4530449423,0,0,0
2,130.559375,30.410416,130.562501,30.4125,3.5,33.737036,4530449424,0,0,0
2,130.549999,30.4125,130.553126,30.414583,3.5,34.571699,4530449431,0,0,0
2,130.553126,30.4125,130.556251,30.414583,3.5,30.821501,4530449432,0,0,0
2,130.559375,30.414583,130.562501,30.416666,3.5,31.012249,4530449444,0,0,0
2,130.562501,30.408333,130.565625,30.410416,3.5,30.118048,4530449511,0,0,0
2,130.562501,30.410416,130.565625,30.4125,3.5,29.986838,4530449513,0,0,0
2,130.568751,30.408333,130.571876,30.410416,3.5,29.79609,4530449521,0,0,0
2,130.571876,30.408333,130.575,30.410416,3.5,33.224331,4530449522,0,0,0
2,130.568751,30.410416,130.571876,30.4125,3.5,29.664881,4530449523,0,0,0
2,130.568751,30.414583,130.571876,30.416666,3.5,34.118532,4530449543,0,0,0
2,130.575,30.408333,130.578126,30.410416,3.5,29.474133,4530449611,0,0,0
2,130.578126,30.408333,130.58125,30.410416,3.5,32.902373,4530449612,0,0,0
2,130.575,30.410416,130.578126,30.4125,3.5,29.342923,4530449613,0,0,0
2,130.578126,30.410416,130.58125,30.4125,3.5,32.771164,4530449614,0,0,0
2,130.581249,30.408333,130.584376,30.410416,3.5,29.152175,4530449621,0,0,0
2,130.584376,30.408333,130.587501,30.410416,3.5,32.580416,4530449622,0,0,0
2,130.581249,30.410416,130.584376,30.4125,3.5,29.020966,4530449623,0,0,0
2,130.575,30.4125,130.578126,30.414583,3.5,33.283869,4530449631,0,0,0
2,130.578126,30.4125,130.58125,30.414583,3.5,29.533671,4530449632,0,0,0
2,130.575,30.414583,130.578126,30.416666,3.5,33.796575,4530449633,0,0,0
2,130.578126,30.414583,130.58125,30.416666,3.5,30.046377,4530449634,0,0,0
2,130.581249,30.4125,130.584376,30.414583,3.5,32.961912,4530449641,0,0,0
2,130.600001,30.408333,130.603126,30.410416,3.5,35.364741,4530449811,0,0,0
2,130.603126,30.408333,130.60625,30.410416,3.5,31.614543,4530449812,0,0,0
2,130.625001,30.333333,130.628125,30.335416,3.5,31.705818,4530450011,0,0,0
2,130.628124,30.333333,130.631251,30.335416,3.5,35.134058,4530450012,0,0,0
2,130.625001,30.335416,130.628125,30.3375,3.5,31.574608,4530450013,0,0,0
2,130.628124,30.335416,130.631251,30.3375,3.5,35.002849,4530450014,0,0,0
2,130.631251,30.333333,130.634376,30.335416,3.5,31.38386,4530450021,0,0,0
2,130.634376,30.333333,130.6375,30.335416,3.5,34.812101,4530450022,0,0,0
2,130.631251,30.335416,130.634376,30.3375,3.5,31.252651,4530450023,0,0,0
2,130.634376,30.335416,130.6375,30.3375,3.5,34.680891,4530450024,0,0,0
2,130.625001,30.3375,130.628125,30.339583,3.5,35.193597,4530450031,0,0,0
2,130.628124,30.3375,130.631251,30.339583,3.5,31.443399,4530450032,0,0,0
2,130.625001,30.339583,130.628125,30.341666,3.5,35.062387,4530450033,0,0,0
2,130.628124,30.339583,130.631251,30.341666,3.5,31.312189,4530450034,0,0,0
2,130.631251,30.3375,130.634376,30.339583,3.5,34.871639,4530450041,0,0,0
2,130.634376,30.3375,130.6375,30.339583,3.5,31.121441,4530450042,0,0,0
2,130.631251,30.339583,130.634376,30.341666,3.5,34.74043,4530450043,0,0,0
2,130.634376,30.339583,130.6375,30.341666,3.5,30.990232,4530450044,0,0,0
2,130.640626,30.333333,130.64375,30.335416,3.5,34.490143,4530450112,0,0,0
2,130.640626,30.335416,130.64375,30.3375,3.5,34.358934,4530450114,0,0,0
