Mesh5th,BV,BI,EB,AMP,SI
5033444111,0,0,0,0,6.5
5033444112,0,0,0,0,6.19999981
5033444121,0,0,0,0,6.4000001
5033444122,0,0,0,0,6.4000001
5033444113,0,0,0,0,6.19999981
5033444114,0,0,0,0,6.4000001
5033444123,0,0,0,0,6.4000001
5033444124,0,0,0,0,6.4000001
5033444131,0,0,0,0,6.19999981
5033444132,0,0,0,0,6.4000001
5033444141,0,0,0,0,6.4000001
5033444142,0,0,0,0,6.4000001
5033444133,0,0,0,0,6.19999981
5033444134,0,0,0,0,6.0999999
5033444143,0,0,0,0,6.0999999
5033444144,0,0,0,0,6.4000001
5033444211,0,0,0,0,6.0999999
5033444212,0,0,0,0,6.4000001
5033444221,0,0,0,0,6.0999999
5033444222,0,0,0,0,6.0999999
5033444213,0,0,0,0,6.30000019
5033444214,0,0,0,0,6.4000001
5033444223,0,0,0,0,6.0999999
5033444224,0,0,0,0,6.0999999
5033444231,0,0,0,0,6.30000019
5033444232,0,0,0,0,6.4000001
5033444241,0,0,0,0,6.0999999
5033444242,0,0,0,0,6.0999999
5033444233,0,0,0,0,6.4000001
5033444234,0,0,0,0,6.30000019
5033444243,0,0,0,0,6.0999999
5033444244,0,0,0,0,6.0999999
5033444311,0,0,0,0,6.0999999
5033444312,0,0,0,0,6.19999981
5033444321,0,0,0,0,6.19999981
5033444322,0,0,0,0,6.19999981
5033444313,0,0,0,0,6.19999981
5033444314,0,0,0,0,6.19999981
5033444323,0,0,0,0,6.19999981
5033444324,0,0,0,0,6.5
5033444331,0,0,0,0,6.19999981
5033444332,0,0,0,0,6.19999981
5033444341,0,0,0,0,6.19999981
5033444342,0,0,0,0,6.5
5033444333,0,0,0,0,6.19999981
5033444334,0,0,0,0,6.19999981
5033444343,0,0,0,0,6.19999981
5033444344,0,0,0,0,6.19999981
5033444411,0,0,0,0,6.19999981
5033444412,0,0,0,0,6.19999981
5033444421,0,0,0,0,6.19999981
5033444422,0,0,0,0,6.19999981
5033444413,0,0,0,0,6.19999981
5033444414,0,0,0,0,6.19999981
5033444423,0,0,0,0,6.19999981
5033444424,0,0,0,0,6.19999981
5033444431,0,0,0,0,6.19999981
5033444432,0,0,0,0,6.19999981
5033444441,0,0,0,0,6.19999981
5033444442,0,0,0,0,6.19999981
5033444433,0,0,0,0,6.19999981
5033444434,0,0,0,0,6.19999981
5033444443,0,0,0,0,6.19999981
5033444444,0,0,0,0,6.5
5033444511,0,0,0,0,6.19999981
5033444512,0,0,0,0,6.19999981
5033444521,0,0,0,0,6.19999981
5033444522,0,0,0,0,6.30000019
5033444513,0,0,0,0,6.19999981
5033444514,0,0,0,0,6.30000019
5033444523,0,0,0,0,6.30000019
5033444524,0,0,0,0,6.30000019
5033444531,0,0,0,0,6.19999981
5033444532,0,0,0,0,6.30000019
5033444541,0,0,0,0,6.30000019
5033444542,0,0,0,0,6.30000019
5033444533,0,0,0,0,6.19999981
5033444534,0,0,0,0,6.30000019
5033444543,0,0,0,0,6.30000019
5033444544,0,0,0,0,6.30000019
5033444611,0,0,0,0,6.30000019
5033444612,0,0,0,0,6.30000019
5033444621,0,0,0,0,6.30000019
5033444622,0,0,0,0,6.30000019
5033444613,0,0,0,0,6.30000019
5033444614,0,0,0,0,6.30000019
5033444623,0,0,0,0,6.30000019
5033444624,0,0,0,0,6.30000019
5033444631,0,0,0,0,6.30000019
5033444632,0,0,0,0,6.30000019
5033444641,0,0,0,0,6.30000019
5033444642,0,0,0,0,6.30000019
5033444633,0,0,0,0,6.30000019
5033444634,0,0,0,0,6.30000019
5033444643,0,0,0,0,6.30000019
5033444644,0,0,0,0,6.30000019
5033444711,0,0,0,0,6.30000019
5033444712,0,0,0,0,6.30000019
5033444721,0,0,0,0,6.30000019
5033444722,0,0,0,0,6.30000019
5033444713,0,0,0,0,6.30000019
5033444714,0,0,0,0,6.30000019
5033444723,0,0,0,0,6.30000019
5033444724,0,0,0,0,6.30000019
5033444731,0,0,0,0,6.30000019
5033444732,0,0,0,0,6.30000019
5033444741,0,0,0,0,6.30000019
5033444742,0,0,0,0,6.30000019
5033444733,0,0,0,0,6.30000019
5033444734,0,0,0,0,6.4000001
5033444743,0,0,0,0,6.4000001
5033444744,0,0,0,0,6.4000001
5033444811,0,0,0,0,6.30000019
5033444812,0,0,0,0,6.30000019
5033444821,0,0,0,0,6.30000019
5033444822,0,0,0,0,6.30000019
5033444813,0,0,0,0,6.30000019
5033444814,0,0,0,0,6.30000019
5033444823,0,0,0,0,6.30000019
5033444824,0,0,0,0,6.30000019
5033444831,0,0,0,0,6.30000019
5033444832,0,0,0,0,6.30000019
5033444841,0,0,0,0,6.30000019
5033444842,0,0,0,0,6.30000019
5033444833,0,0,0,0,6.30000019
5033444834,0,0,0,0,6.30000019
5033444843,0,0,0,0,6.30000019
5033444844,0,0,0,0,6.30000019
5033444911,0,0,0,0,6.30000019
5033444912,0,0,0,0,6.30000019
5033444921,0,0,0,0,6.30000019
5033444922,0,0,0,0,6.30000019
5033444913,0,0,0,0,6.30000019
5033444914,0,0,0,0,6.30000019
5033444923,0,0,0,0,6.30000019
5033444924,0,0,0,0,6.30000019
5033444931,0,0,0,0,6.30000019
5033444932,0,0,0,0,6.30000019
5033444941,0,0,0,0,6.30000019
5033444942,0,0,0,0,6.30000019
5033444933,0,0,0,0,6.30000019
5033444934,0,0,0,0,6.30000019
5033444943,0,0,0,0,6.30000019
5033444944,0,0,0,0,6.30000019
5033454011,0,0,0,0,6.30000019
5033454012,0,0,0,0,6.30000019
5033454021,0,0,0,0,6.30000019
5033454022,0,0,0,0,6.30000019
5033454013,0,0,0,0,6.30000019
5033454014,0,0,0,0,6.30000019
5033454023,0,0,0,0,6.30000019
5033454024,0,0,0,0,6.30000019
5033454031,0,0,0,0,6.30000019
5033454032,0,0,0,0,6.30000019
5033454041,0,0,0,0,6.30000019
5033454042,0,0,0,0,6.30000019
5033454033,0,0,0,0,6.30000019
5033454034,0,0,0,0,6.30000019
5033454043,0,0,0,0,6.30000019
5033454044,0,0,0,0,6.30000019
5033454111,0,0,0,0,6.30000019
5033454112,0,0,0,0,6.30000019
5033454121,0,0,0,0,6.30000019
5033454122,0,0,0,0,6.30000019
5033454113,0,0,0,0,6.30000019
5033454114,0,0,0,0,6.30000019
5033454123,0,0,0,0,6.30000019
5033454124,0,0,0,0,6.30000019
5033454131,0,0,0,0,6.30000019
5033454132,0,0,0,0,6.30000019
5033454141,0,0,0,0,6.30000019
5033454142,0,0,0,0,6.30000019
5033454133,0,0,0,0,6.30000019
5033454134,0,0,0,0,6.30000019
5033454143,0,0,0,0,6.30000019
5033454144,0,0,0,0,6.30000019
5033454211,0,0,0,0,6.30000019
5033454212,0,0,0,0,6.30000019
5033454221,0,0,0,0,6.30000019
5033454222,0,0,0,0,6.30000019
5033454213,0,0,0,0,6.30000019
5033454214,0,0,0,0,6.30000019
5033454223,0,0,0,0,6.30000019
5033454224,0,0,0,0,6.30000019
5033454231,0,0,0,0,6.30000019
5033454232,0,0,0,0,6.30000019
5033454241,0,0,0,0,6.30000019
5033454242,0,0,0,0,6.30000019
5033454233,0,0,0,0,6.30000019
5033454234,0,0,0,0,6.30000019
5033454243,0,0,0,0,6.30000019
5033454244,0,0,0,0,6.30000019
5033454311,0,0,0,0,6.30000019
5033454312,0,0,0,0,6.30000019
5033454321,0,0,0,0,6.30000019
5033454322,0,0,0,0,6.30000019
5033454313,0,0,0,0,6.30000019
5033454314,0,0,0,0,6.30000019
5033454323,0,0,0,0,6.30000019
5033454324,0,0,0,0,6.30000019
5033454331,0,0,0,0,6.30000019
5033454332,0,0,0,0,6.30000019
5033454341,0,0,0,0,6.30000019
5033454342,0,0,0,0,6.30000019
5033454333,0,0,0,0,6.30000019
5033454334,0,0,0,0,6.30000019
5033454343,0,0,0,0,6.5999999
5033454344,0,0,0,0,6.30000019
5033454411,0,0,0,0,6.30000019
5033454412,0,0,0,0,6.30000019
5033454421,0,0,0,0,6.30000019
5033454422,0,0,0,0,6.30000019
5033454413,0,0,0,0,6.30000019
5033454414,0,0,0,0,6.30000019
5033454423,0,0,0,0,6.4000001
5033454424,0,0,0,0,6.30000019
5033454431,0,0,0,0,6.30000019
5033454432,0,0,0,0,6.30000019
5033454441,0,0,0,0,6.4000001
5033454442,0,0,0,0,6.30000019
5033454433,0,0,0,0,6.30000019
5033454434,0,0,0,0,6.30000019
5033454443,0,0,0,0,6.30000019
5033454444,0,0,0,0,6.30000019
5033454511,0,0,0,0,6.30000019
5033454512,0,0,0,0,6.30000019
5033454521,0,0,0,0,6.30000019
5033454522,0,0,0,0,6.4000001
5033454513,0,0,0,0,6.30000019
5033454514,0,0,0,0,6.30000019
5033454523,0,0,0,0,6.5999999
5033454524,0,0,0,0,6.30000019
5033454531,0,0,0,0,6.30000019
5033454532,0,0,0,0,6.30000019
5033454541,0,0,0,0,6.5999999
5033454542,0,0,0,0,6.30000019
5033454533,0,0,0,0,6.30000019
5033454534,0,0,0,0,6.30000019
5033454543,0,0,0,0,6.5999999
5033454544,0,0,0,0,6.30000019
5033454611,0,0,0,0,6.4000001
5033454612,0,0,0,0,6.4000001
5033454621,0,0,0,0,6.4000001
5033454622,0,0,0,0,6.4000001
5033454613,0,0,0,0,6.4000001
5033454614,0,0,0,0,6.4000001
5033454623,0,0,0,0,6.4000001
5033454624,0,0,0,0,6.4000001
5033454631,0,0,0,0,6.4000001
5033454632,0,0,0,0,6.4000001
5033454641,0,0,0,0,6.4000001
5033454642,0,0,0,0,6.4000001
5033454633,0,0,0,0,6.4000001
5033454634,0,0,0,0,6.4000001
5033454643,0,0,0,0,6.4000001
5033454644,0,0,0,0,6.4000001
5033454711,0,0,0,0,6.4000001
5033454712,0,0,0,0,6.4000001
5033454721,0,0,0,0,6.4000001
5033454722,0,0,0,0,6.4000001
5033454713,0,0,0,0,6.69999981
5033454714,0,0,0,0,6.4000001
5033454723,0,0,0,0,6.4000001
5033454724,0,0,0,0,6.4000001
5033454731,0,0,0,0,6.69999981
5033454732,0,0,0,0,6.4000001
5033454741,0,0,0,0,6.4000001
5033454742,0,0,0,0,6.4000001
5033454733,0,0,0,0,6.4000001
5033454734,0,0,0,0,6.4000001
5033454743,0,0,0,0,6.4000001
5033454744,0,0,0,0,6.4000001
5033454811,0,0,0,0,6.4000001
5033454812,0,0,0,0,6.4000001
5033454821,0,0,0,0,6.4000001
5033454822,0,0,0,0,6.4000001
5033454813,0,0,0,0,6.4000001
5033454814,0,0,0,0,6.4000001
5033454823,0,0,0,0,6.4000001
5033454824,0,0,0,0,6.30000019
5033454831,0,0,0,0,6.4000001
5033454832,0,0,0,0,6.4000001
5033454841,0,0,0,0,6.4000001
5033454842,0,0,0,0,6.30000019
5033454833,0,0,0,0,6.4000001
5033454834,0,0,0,0,6.4000001
5033454843,0,0,0,0,6.4000001
5033454844,0,0,0,0,6.30000019
5033454911,0,0,0,0,6.30000019
5033454912,0,0,0,0,6.30000019
5033454921,0,0,0,0,6.30000019
5033454922,0,0,0,0,6.30000019
5033454913,0,0,0,0,6.30000019
5033454914,0,0,0,0,6.30000019
5033454923,0,0,0,0,6.30000019
5033454924,0,0,0,0,6.30000019
5033454931,0,0,0,0,6.30000019
5033454932,0,0,0,0,6.30000019
5033454941,0,0,0,0,6.30000019
5033454942,0,0,0,0,6.30000019
5033454933,0,0,0,0,6.30000019
5033454934,0,0,0,0,6.30000019
5033454943,0,0,0,0,6.30000019
5033454944,0,0,0,0,6.30000019
5033464011,0,0,0,0,6.30000019
5033464012,0,0,0,0,6.30000019
5033464021,0,0,0,0,6.30000019
5033464022,0,0,0,0,6.30000019
5033464013,0,0,0,0,6.30000019
5033464014,0,0,0,0,6.30000019
5033464023,0,0,0,0,6.30000019
5033464024,0,0,0,0,6.30000019
5033464031,0,0,0,0,6.30000019
5033464032,0,0,0,0,6.30000019
5033464041,0,0,0,0,6.30000019
5033464042,0,0,0,0,6.30000019
5033464033,0,0,0,0,6.30000019
5033464034,0,0,0,0,6.30000019
5033464043,0,0,0,0,6.30000019
5033464044,0,0,0,0,6.30000019
5033464111,0,0,0,0,6.30000019
5033464112,0,0,0,0,6.30000019
5033464121,0,0,0,0,6.30000019
5033464122,0,0,0,0,6.30000019
5033464113,0,0,0,0,6.30000019
5033464114,0,0,0,0,6.30000019
5033464123,0,0,0,0,6.30000019
5033464124,0,0,0,0,6.30000019
5033464131,0,0,0,0,6.30000019
5033464132,0,0,0,0,6.30000019
5033464141,0,0,0,0,6.30000019
5033464142,0,0,0,0,6.30000019
5033464133,0,0,0,0,6.30000019
5033464134,0,0,0,0,6.30000019
5033464143,0,0,0,0,6.30000019
5033464144,0,0,0,0,6.30000019
5033464211,0,0,0,0,6.30000019
5033464212,0,0,0,0,6.30000019
5033464221,0,0,0,0,6.30000019
5033464222,0,0,0,0,6.30000019
5033464213,0,0,0,0,6.30000019
5033464214,0,0,0,0,6.30000019
5033464223,0,0,0,0,6.30000019
5033464224,0,0,0,0,6.19999981
5033464231,0,0,0,0,6.30000019
5033464232,0,0,0,0,6.30000019
5033464241,0,0,0,0,6.30000019
5033464242,0,0,0,0,6.19999981
5033464233,0,0,0,0,6.30000019
5033464234,0,0,0,0,6.30000019
5033464243,0,0,0,0,6.19999981
5033464244,0,0,0,0,6.19999981
5033464311,0,0,0,0,6.19999981
5033464312,0,0,0,0,6.19999981
5033464321,0,0,0,0,6.19999981
5033464322,0,0,0,0,6.19999981
5033464313,0,0,0,0,6.19999981
5033464314,0,0,0,0,6.19999981
5033464323,0,0,0,0,6.19999981
5033464324,0,0,0,0,6.19999981
5033464331,0,0,0,0,6.19999981
5033464332,0,0,0,0,6.19999981
5033464341,0,0,0,0,6.19999981
5033464342,0,0,0,0,6.19999981
5033464333,0,0,0,0,6.19999981
5033464334,0,0,0,0,6.19999981
5033464343,0,0,0,0,6.19999981
5033464344,0,0,0,0,6.19999981
5033464411,0,0,0,0,6.19999981
5033464412,0,0,0,0,6.19999981
5033464421,0,0,0,0,6.19999981
5033464422,0,0,0,0,6.19999981
5033464413,0,0,0,0,6.19999981
5033464414,0,0,0,0,6.19999981
5033464423,0,0,0,0,6.19999981
5033464424,0,0,0,0,6.19999981
5033464431,0,0,0,0,6.19999981
5033464432,0,0,0,0,6.19999981
5033464441,0,0,0,0,6.19999981
5033464442,0,0,0,0,6.19999981
5033464433,0,0,0,0,6.19999981
5033464434,0,0,0,0,6.19999981
5033464443,0,0,0,0,6.19999981
5033464444,0,0,0,0,6.19999981
5033464511,0,0,0,0,6.19999981
5033464512,0,0,0,0,6.19999981
5033464521,0,0,0,0,6.19999981
5033464522,0,0,0,0,6.19999981
5033464513,0,0,0,0,6.19999981
5033464514,0,0,0,0,6.19999981
5033464523,0,0,0,0,6.19999981
5033464524,0,0,0,0,6.19999981
5033464531,0,0,0,0,6.19999981
5033464532,0,0,0,0,6.19999981
5033464541,0,0,0,0,6.19999981
5033464542,0,0,0,0,6.19999981
5033464533,0,0,0,0,6.19999981
5033464534,0,0,0,0,6.19999981
5033464543,0,0,0,0,6.19999981
5033464544,0,0,0,0,6.19999981
5033464611,0,0,0,0,6.19999981
5033464612,0,0,0,0,6.0999999
5033464621,0,0,0,0,6.0999999
5033464622,0,0,0,0,6.0999999
5033464613,0,0,0,0,6.0999999
5033464614,0,0,0,0,6.0999999
5033464623,0,0,0,0,6.0999999
5033464624,0,0,0,0,6.0999999
5033464631,0,0,0,0,6.0999999
5033464632,0,0,0,0,6.0999999
5033464641,0,0,0,0,6.0999999
5033464642,0,0,0,0,6.0999999
5033464633,0,0,0,0,6.0999999
5033464634,0,0,0,0,6.0999999
5033464643,0,0,0,0,6.0999999
5033464644,0,0,0,0,6.4000001
5033464711,0,0,0,0,6.0999999
5033464712,0,0,0,0,6.0999999
5033464721,0,0,0,0,6.0999999
5033464722,0,0,0,0,6.4000001
5033464713,0,0,0,0,6.0999999
5033464714,0,0,0,0,6.4000001
5033464723,0,0,0,0,6.4000001
5033464724,0,0,0,0,6.4000001
5033464731,0,0,0,0,6.0999999
5033464732,0,0,0,0,6.4000001
5033464741,0,0,0,0,6.4000001
5033464742,0,0,0,0,6.4000001
5033464733,0,0,0,0,6.4000001
5033464734,0,0,0,0,6.4000001
5033464743,0,0,0,0,6.4000001
5033464744,0,0,0,0,6.4000001
5033464811,0,0,0,0,6.0999999
5033464812,0,0,0,0,6.0999999
5033464821,0,0,0,0,6.0999999
5033464822,0,0,0,0,6.0999999
5033464813,0,0,0,0,6.0999999
5033464814,0,0,0,0,6.0999999
5033464823,0,0,0,0,6.19999981
5033464824,0,0,0,0,6.0999999
5033464831,0,0,0,0,6.0999999
5033464832,0,0,0,0,6.0999999
5033464841,0,0,0,0,6.19999981
5033464842,0,0,0,0,6.0999999
5033464833,0,0,0,0,6.0999999
5033464834,0,0,0,0,6.0999999
5033464843,0,0,0,0,6.19999981
5033464844,0,0,0,0,6.30000019
5033464911,0,0,0,0,6.0999999
5033464912,0,0,0,0,6.0999999
5033464921,0,0,0,0,6.0999999
5033464922,0,0,0,0,6.0999999
5033464913,0,0,0,0,6.0999999
5033464914,0,0,0,0,6.0999999
5033464923,0,0,0,0,6.0999999
5033464924,0,0,0,0,6.0999999
5033464931,0,0,0,0,6.0999999
5033464932,0,0,0,0,6.0999999
5033464941,0,0,0,0,6.0999999
5033464942,0,0,0,0,6.0999999
5033464933,0,0,0,0,6.0999999
5033464934,0,0,0,0,6.0999999
5033464943,0,0,0,0,6.0999999
5033464944,0,0,0,0,6.0999999
5033474011,0,0,0,0,6.30000019
5033474012,0,0,0,0,6.19999981
5033474021,0,0,0,0,6.0999999
5033474022,0,0,0,0,6.0999999
5033474013,0,0,0,0,6.0999999
5033474014,0,0,0,0,6.19999981
5033474023,0,0,0,0,6.0999999
5033474024,0,0,0,0,6.0999999
5033474031,0,0,0,0,6.0999999
5033474032,0,0,0,0,6.19999981
5033474041,0,0,0,0,6.0999999
5033474042,0,0,0,0,6.0999999
5033474033,0,0,0,0,6.0999999
5033474034,0,0,0,0,6.30000019
5033474043,0,0,0,0,6.0999999
5033474044,0,0,0,0,6.0999999
5033474111,0,0,0,0,6.19999981
5033474112,0,0,0,0,6.19999981
5033474121,0,0,0,0,6.19999981
5033474122,0,0,0,0,6.19999981
5033474113,0,0,0,0,6.0999999
5033474114,0,0,0,0,6.0999999
5033474123,0,0,0,0,6.0999999
5033474124,0,0,0,0,6.0999999
5033474131,0,0,0,0,6.0999999
5033474132,0,0,0,0,6.0999999
5033474141,0,0,0,0,6.0999999
5033474142,0,0,0,0,6.0999999
5033474133,0,0,0,0,6.0999999
5033474134,0,0,0,0,6.0999999
5033474143,0,0,0,0,6.0999999
5033474144,0,0,0,0,6.0999999
5033474211,0,0,0,0,6.30000019
5033474212,0,0,0,0,6.0999999
5033474221,0,0,0,0,6.0999999
5033474222,0,0,0,0,6
5033474213,0,0,0,0,6.0999999
5033474214,0,0,0,0,6
5033474223,0,0,0,0,6
5033474224,0,0,0,0,6
5033474231,0,0,0,0,6.0999999
5033474232,0,0,0,0,6
5033474241,0,0,0,0,6
5033474242,0,0,0,0,6
5033474233,0,0,0,0,6
5033474234,0,0,0,0,6
5033474243,0,0,0,0,6
5033474244,0,0,0,0,6
5033474311,0,0,0,0,6
5033474312,0,0,0,0,6
5033474321,0,0,0,0,6
5033474322,0,0,0,0,6
5033474313,0,0,0,0,6
5033474314,0,0,0,0,6
5033474323,0,0,0,0,6
5033474324,0,0,0,0,6
5033474331,0,0,0,0,6
5033474332,0,0,0,0,6
5033474341,0,0,0,0,6
5033474342,0,0,0,0,6
5033474333,0,0,0,0,6
5033474334,0,0,0,0,6
5033474343,0,0,0,0,6
5033474344,0,0,0,0,6
5033474411,0,0,0,0,6
5033474412,0,0,0,0,6
5033474421,0,0,0,0,6
5033474422,0,0,0,0,6
5033474413,0,0,0,0,6
5033474414,0,0,0,0,6
5033474423,0,0,0,0,6
5033474424,0,0,0,0,6
5033474431,0,0,0,0,6
5033474432,0,0,0,0,6
5033474441,0,0,0,0,6
5033474442,0,0,0,0,6
5033474433,0,0,0,0,6
5033474434,0,0,0,0,6
5033474443,0,0,0,0,6
5033474444,0,0,0,0,6
5033474511,0,0,0,0,6
5033474512,0,0,0,0,6
5033474521,0,0,0,0,6
5033474522,0,0,0,0,6
5033474513,0,0,0,0,6
5033474514,0,0,0,0,6
5033474523,0,0,0,0,6
5033474524,0,0,0,0,6
5033474531,0,0,0,0,6
5033474532,0,0,0,0,6
5033474541,0,0,0,0,6
5033474542,0,0,0,0,6
5033474533,0,0,0,0,6
5033474534,0,0,0,0,6
5033474543,0,0,0,0,6
5033474544,0,0,0,0,6
5033474611,0,0,0,0,6
5033474612,0,0,0,0,6
5033474621,0,0,0,0,6
5033474622,0,0,0,0,6
5033474613,0,0,0,0,6
5033474614,0,0,0,0,6.0999999
5033474623,0,0,0,0,6
5033474624,0,0,0,0,6
5033474631,0,0,0,0,6
5033474632,0,0,0,0,6.0999999
5033474641,0,0,0,0,6
5033474642,0,0,0,0,6
5033474633,0,0,0,0,6
5033474634,0,0,0,0,6.0999999
5033474643,0,0,0,0,6
5033474644,0,0,0,0,6
5033474711,0,0,0,0,6
5033474712,0,0,0,0,6
5033474721,0,0,0,0,6
5033474722,0,0,0,0,6
5033474713,0,0,0,0,6
5033474714,0,0,0,0,6
5033474723,0,0,0,0,6
5033474724,0,0,0,0,6
5033474731,0,0,0,0,6
5033474732,0,0,0,0,6
5033474741,0,0,0,0,6
5033474742,0,0,0,0,6
5033474733,0,0,0,0,6
5033474734,0,0,0,0,6
5033474743,0,0,0,0,6
5033474744,0,0,0,0,6
5033474811,0,0,0,0,6
5033474812,0,0,0,0,6
5033474821,0,0,0,0,6
5033474822,0,0,0,0,6
5033474813,0,0,0,0,6
5033474814,0,0,0,0,6
5033474823,0,0,0,0,6
5033474824,0,0,0,0,6
5033474831,0,0,0,0,6
5033474832,0,0,0,0,6
5033474841,0,0,0,0,6
5033474842,0,0,0,0,6
5033474833,0,0,0,0,6
5033474834,0,0,0,0,6
5033474843,0,0,0,0,6
5033474844,0,0,0,0,6
5033474911,0,0,0,0,6
5033474912,0,0,0,0,6
5033474921,0,0,0,0,6
5033474922,0,0,0,0,6
5033474913,0,0,0,0,6
5033474914,0,0,0,0,6
5033474923,0,0,0,0,6
5033474924,0,0,0,0,6
5033474931,0,0,0,0,6
5033474932,0,0,0,0,6
5033474941,0,0,0,0,6
5033474942,0,0,0,0,6
5033474933,0,0,0,0,6
5033474934,0,0,0,0,6
5033474943,0,0,0,0,6
5033474944,0,0,0,0,6
5033415121,0,0,0,0,5.69999981
5033415122,0,0,0,0,5.69999981
5033415123,0,0,0,0,5.69999981
5033415124,0,0,0,0,5.69999981
5033415141,0,0,0,0,5.69999981
5033415142,0,0,0,0,5.69999981
5033415143,0,0,0,0,5.69999981
5033415144,0,0,0,0,5.69999981
5033415211,0,0,0,0,5.69999981
5033415212,0,0,0,0,5.69999981
5033415221,0,0,0,0,5.69999981
5033415222,0,0,0,0,5.69999981
5033415213,0,0,0,0,5.69999981
5033415214,0,0,0,0,5.69999981
5033415223,0,0,0,0,5.69999981
5033415224,0,0,0,0,5.69999981
5033415231,0,0,0,0,5.69999981
5033415232,0,0,0,0,5.69999981
5033415241,0,0,0,0,5.69999981
5033415242,0,0,0,0,5.69999981
5033415233,0,0,0,0,5.69999981
5033415234,0,0,0,0,5.69999981
5033415243,0,0,0,0,5.69999981
5033415244,0,0,0,0,5.69999981
5033415311,0,0,0,0,5.69999981
5033415312,0,0,0,0,5.69999981
5033415321,0,0,0,0,5.69999981
5033415322,0,0,0,0,5.69999981
5033415313,0,0,0,0,5.69999981
5033415314,0,0,0,0,5.69999981
5033415323,0,0,0,0,5.69999981
5033415324,0,0,0,0,5.69999981
5033415331,0,0,0,0,5.69999981
5033415332,0,0,0,0,5.69999981
5033415341,0,0,0,0,5.69999981
5033415342,0,0,0,0,5.69999981
5033415333,0,0,0,0,5.69999981
5033415334,0,0,0,0,5.69999981
5033415343,0,0,0,0,5.69999981
5033415344,0,0,0,0,5.69999981
5033415411,0,0,0,0,5.69999981
5033415412,0,0,0,0,5.69999981
5033415421,0,0,0,0,5.69999981
5033415422,0,0,0,0,5.69999981
5033415413,0,0,0,0,5.69999981
5033415414,0,0,0,0,5.69999981
5033415423,0,0,0,0,5.69999981
5033415424,0,0,0,0,5.69999981
5033415431,0,0,0,0,5.69999981
5033415432,0,0,0,0,5.69999981
5033415441,0,0,0,0,5.69999981
5033415442,0,0,0,0,5.69999981
5033415433,0,0,0,0,5.69999981
5033415434,0,0,0,0,5.69999981
5033415443,0,0,0,0,5.69999981
5033415444,0,0,0,0,5.69999981
5033415511,0,0,0,0,5.69999981
5033415512,0,0,0,0,5.69999981
5033415521,0,0,0,0,5.80000019
5033415522,0,0,0,0,5.80000019
5033415513,0,0,0,0,5.69999981
5033415514,0,0,0,0,5.69999981
5033415523,0,0,0,0,5.80000019
5033415524,0,0,0,0,5.80000019
5033415531,0,0,0,0,5.69999981
5033415532,0,0,0,0,5.69999981
5033415541,0,0,0,0,5.69999981
5033415542,0,0,0,0,5.80000019
5033415533,0,0,0,0,5.69999981
5033415534,0,0,0,0,5.69999981
5033415543,0,0,0,0,5.69999981
5033415544,0,0,0,0,5.69999981
5033415611,0,0,0,0,5.80000019
5033415612,0,0,0,0,5.80000019
5033415621,0,0,0,0,5.80000019
5033415622,0,0,0,0,5.80000019
5033415613,0,0,0,0,5.80000019
5033415614,0,0,0,0,5.80000019
5033415623,0,0,0,0,5.80000019
5033415624,0,0,0,0,5.80000019
5033415631,0,0,0,0,5.80000019
5033415632,0,0,0,0,5.80000019
5033415641,0,0,0,0,5.80000019
5033415642,0,0,0,0,5.80000019
5033415633,0,0,0,0,5.69999981
5033415634,0,0,0,0,5.80000019
5033415643,0,0,0,0,5.80000019
5033415644,0,0,0,0,5.80000019
5033415711,0,0,0,0,5.80000019
5033415712,0,0,0,0,5.80000019
5033415721,0,0,0,0,5.80000019
5033415722,0,0,0,0,5.80000019
5033415713,0,0,0,0,5.80000019
5033415714,0,0,0,0,5.80000019
5033415723,0,0,0,0,5.80000019
5033415724,0,0,0,0,5.80000019
5033415731,0,0,0,0,5.80000019
5033415732,0,0,0,0,5.80000019
5033415741,0,0,0,0,5.80000019
5033415742,0,0,0,0,5.80000019
5033415733,0,0,0,0,5.80000019
5033415734,0,0,0,0,5.80000019
5033415743,0,0,0,0,5.80000019
5033415744,0,0,0,0,5.80000019
5033415811,0,0,0,0,5.80000019
5033415812,0,0,0,0,5.80000019
5033415821,0,0,0,0,5.80000019
5033415822,0,0,0,0,5.80000019
5033415813,0,0,0,0,5.80000019
5033415814,0,0,0,0,5.80000019
5033415823,0,0,0,0,5.80000019
5033415824,0,0,0,0,5.80000019
5033415831,0,0,0,0,5.80000019
5033415832,0,0,0,0,5.80000019
5033415841,0,0,0,0,5.80000019
5033415842,0,0,0,0,5.80000019
5033415833,0,0,0,0,5.80000019
5033415834,0,0,0,0,5.80000019
5033415843,0,0,0,0,5.80000019
5033415844,0,0,0,0,5.80000019
5033415911,0,0,0,0,5.80000019
5033415912,0,0,0,0,5.80000019
5033415921,0,0,0,0,5.80000019
5033415922,0,0,0,0,5.80000019
5033415913,0,0,0,0,5.80000019
5033415914,0,0,0,0,5.80000019
5033415923,0,0,0,0,5.80000019
5033415924,0,0,0,0,5.80000019
5033415931,0,0,0,0,5.80000019
5033415932,0,0,0,0,5.80000019
5033415941,0,0,0,0,5.80000019
5033415942,0,0,0,0,5.80000019
5033415933,0,0,0,0,5.80000019
5033415934,0,0,0,0,5.80000019
5033415943,0,0,0,0,5.80000019
5033415944,0,0,0,0,5.80000019
5033425011,0,0,0,0,5.80000019
