CODE,LAT,LON,MESH1ST,MESH2ND,MESH3RD,MESH4TH,MESH5TH
311310300280,35.448055,133.318111,5333,533312,53331235,533312353,5333123534
311310300290,35.410166,133.357222,5333,533302,53330298,533302982,5333029821
311310300300,35.459555,133.343972,5333,533312,53331257,533312572,5333125721
311310300310,35.454777,133.368166,5333,533312,53331249,533312493,5333124932
311310300320,35.418694,133.319888,5333,533312,53331205,533312052,5333120521
311310300330,35.452277,133.394611,5333,533313,53331341,533313412,5333134123
311310300340,35.385333,133.456666,5333,533303,53330366,533303662,5333036621
311310300350,35.351388,133.433777,5333,533303,53330324,533303242,5333032421
312310100020,35.5015,134.235555,5334,533421,53342108,533421082,5334210822
312310100060,35.474416,134.234305,5334,533411,53341168,533411684,5334116843
312310100070,35.494638,134.231666,5334,533411,53341198,533411982,5334119823
312310100140,35.572888,134.333638,5334,533422,53342286,533422864,5334228641
312310100160,35.26425,134.223472,5234,523471,52347117,523471174,5234711742
312310200030,35.435777,133.841,5333,533316,53331627,533316271,5333162714
312310200200,35.433611,133.83375,5333,533316,53331626,533316262,5333162621
312310200210,35.43175,133.819555,5333,533316,53331615,533316154,5333161543
312310200240,35.450777,133.856166,5333,533316,53331648,533316481,5333164812
312310300360,35.4355,133.361777,5333,533312,53331228,533312282,5333122824
312310300370,35.451694,133.364388,5333,533312,53331249,533312491,5333124911
312310300380,35.455472,133.32,5333,533312,53331245,533312454,5333124541
312310300390,35.430305,133.327944,5333,533312,53331216,533312163,5333121631
312310300400,35.433638,133.349611,5333,533312,53331227,533312272,5333122722
312310300410,35.54,133.222055,5333,533321,53332147,533321474,5333214744
312310300420,35.5425,133.235861,5333,533321,53332158,533321582,5333215822
312310300430,35.348305,133.325472,5333,533302,53330216,533302163,5333021633
312310300440,35.236138,133.435916,5233,523363,52336384,523363842,5233638424
312310300450,35.166055,133.320055,5233,523352,52335295,523352954,5233529543
313310100010,35.5225,134.212138,5334,533421,53342126,533421264,5334212642
313310300040,35.42825,133.3255,5333,533312,53331216,533312161,5333121613
321320000020,35.449416,133.064472,5333,533310,53331035,533310353,5333103533
321320000030,35.454138,133.067638,5333,533310,53331045,533310451,5333104514
321320000040,35.494611,133.030472,5333,533310,53331092,533310921,5333109214
321320000050,35.453333,133.061277,5333,533310,53331044,533310442,5333104424
321320000060,35.4485,133.058916,5333,533310,53331034,533310344,5333103443
321320000080,35.437694,133.083833,5333,533310,53331026,533310264,5333102641
321320000090,35.52625,133.006888,5333,533320,53332030,533320302,5333203021
321320000100,35.430861,133.018111,5333,533310,53331011,533310113,5333101132
321320000110,35.414527,132.925583,5332,533207,53320794,533207943,5332079431
321320000120,35.423527,133.248333,5333,533311,53331109,533311094,5333110944
321320000130,35.370111,133.177083,5333,533301,53330144,533301441,5333014413
321320000140,35.371916,133.273777,5333,533302,53330241,533302414,5333024142
321320000150,35.432861,133.252083,5333,533312,53331210,533312103,5333121033
321320000170,35.303777,132.907027,5232,523277,52327762,523277622,5232776223
321320000180,35.292555,132.884888,5232,523277,52327750,523277502,5232775022
321320000190,35.196166,132.997055,5232,523267,52326739,523267394,5232673942
321320000200,35.079583,132.781166,5232,523246,52324692,523246923,5232469232
321320000210,35.362361,132.751277,5332,533206,53320630,533206301,5332063013
321320000220,35.365166,132.762138,5332,533206,53320630,533206304,5332063044
321320000230,35.361,132.773361,5332,533206,53320631,533206312,5332063124
321320000240,35.354361,132.778583,5332,533206,53320622,533206223,5332062232
321320000250,35.343583,132.725472,5332,533205,53320518,533205181,5332051811
321320000260,35.333333,132.735083,5332,533205,53320508,533205082,
321320000270,35.429666,132.823777,5332,533216,53321615,533216154,5332161542
321320000280,35.39275,132.823305,5332,533206,53320675,533206752,5332067522
321320000290,35.38175,132.822027,5332,533206,53320655,533206554,5332065544
321320000300,35.199916,132.505972,5232,523264,52326430,523264303,5232643034
321320000310,34.991,132.494888,5232,523233,52323389,523233894,5232338943
321320000320,34.896027,132.452805,5232,523223,52322376,523223763,5232237631
321320000330,34.904333,132.068444,5232,523220,52322085,523220853,5232208532
321320000340,34.899527,132.079194,5232,523220,52322076,523220763,5232207634
321320000350,34.899,132.078333,5232,523220,52322076,523220763,5232207634
321320000360,34.868694,132.049694,5232,523220,52322043,523220432,5232204322
321320000370,34.76775,131.924138,5231,523117,52311723,523117232,5231172322
321320000390,35.024944,132.236416,5232,523241,52324128,523241284,5232412844
321320000400,35.014861,132.226305,5232,523241,52324118,523241183,5232411833
321320000410,34.685583,131.803333,5231,523106,52310624,523106241,5231062414
321320000420,34.696638,131.867111,5231,523106,52310639,523106393,5231063932
321320000430,34.46625,131.775305,5131,513156,51315652,513156523,5131565233
321320000440,34.353472,131.937583,5131,513147,51314725,513147251,5131472513
321320000450,36.106305,133.036333,5433,543310,54331022,543310224,5433102244
322320100010,35.374777,132.75475,5332,533206,53320640,533206403,5332064034
322320100080,35.348,132.755083,5332,533206,53320610,533206103,5332061034
322320200020,36.215805,133.318916,5433,543322,54332255,543322554,5433225543
322320300030,35.324638,132.959305,5232,523277,52327786,523277864,5232778643
322320400040,35.184138,132.500194,5232,523264,52326420,523264201,5232642011
322320500050,35.012833,132.214888,5232,523241,52324117,523241173,5232411731
322320600060,34.683277,131.841388,5231,523106,52310617,523106173,5231061734
322320700070,35.471055,133.057138,5333,533310,53331064,533310644,5333106441
322320700090,35.438638,133.055388,5333,533310,53331024,533310243,5333102432
323213000002,34.903416,132.088,5232,523220,52322087,523220871,5232208713
331330000140,34.650818,133.915962,5133,513377,51337783,513377831,5133778312
331330000270,34.664316,133.908684,5133,513377,51337792,513377924,5133779241
331330000300,34.603212,133.917214,5133,513377,51337723,513377231,5133772314
331330000430,34.673205,133.942515,5233,523307,52330705,523307053,5233070534
331330000560,34.676592,133.898462,5233,523307,52330711,523307112,5233071122
331330000720,34.630154,133.958432,5133,513377,51337756,513377564,5133775641
331330000850,34.635569,133.881966,5133,513377,51337760,513377602,5133776023
331330001150,34.650873,133.920851,5133,513377,51337783,513377832,5133778321
331330001280,34.603656,133.93263,5133,513377,51337724,513377242,5133772423
331330001570,34.651873,133.88402,5133,513377,51337780,513377802,5133778021
331330001990,34.672649,133.919294,5233,523307,52330703,523307034,5233070341
331330002030,34.66115,133.926711,5133,513377,51337794,513377941,5133779413
331330002290,34.651457,133.926322,5133,513377,51337784,513377841,5133778411
331330002320,34.673398,133.895685,5233,523307,52330701,523307014,5233070143
331330002450,34.682509,133.931793,5233,523307,52330714,523307144,5233071443
331330002580,34.666511,133.92335,5133,513377,51337793,513377934,5133779344
331330002610,34.655928,133.910907,5133,513377,51337782,513377824,5133778242
331330002740,34.669982,133.916295,5233,523307,52330703,523307031,5233070314
331330003170,34.623821,133.964043,5133,513377,51337747,513377473,5133774733
331330003460,34.651151,133.937433,5133,513377,51337784,513377842,5133778422
331330004210,34.674788,133.969068,5233,523307,52330707,523307074,5233070743
331330004470,34.518554,133.931439,5133,513367,51336724,513367242,5133672421
331330004630,34.499029,133.958605,5133,513357,51335796,513357964,5133579643
331330004760,34.4582,133.937219,5133,513357,51335744,513357444,5133574444
331330004920,34.46942,133.92322,5133,513357,51335763,513357632,5133576324
331330005060,34.478975,133.932996,5133,513357,51335774,513357742,5133577423
331330005350,34.515027,133.945133,5133,513367,51336715,513367154,5133671543
331330005640,34.451059,133.805286,5133,513356,51335644,513356441,5133564412
331330005770,34.441171,133.800037,5133,513356,51335624,513356243,5133562433
331330006360,34.601793,133.77506,5133,513376,51337622,513376221,5133762211
331330006490,34.593293,133.757173,5133,513376,51337610,513376102,5133761021
331330006650,34.58835,133.765172,5133,513376,51337601,513376013,5133760131
331330006780,34.596071,133.760616,5133,513376,51337610,513376104,5133761042
331330006940,34.60357,133.773143,5133,513376,51337621,513376212,5133762124
331330007080,34.534244,133.739205,5133,513365,51336549,513365491,5133654911
331330007110,34.541604,133.738676,5133,513365,51336549,513365493,5133654933
331330007370,34.5791,133.739647,5133,513365,51336599,513365991,5133659913
331330008410,34.613348,133.823249,5133,513376,51337635,513376354,5133763542
331330008670,34.541547,133.680487,5133,513365,51336544,513365443,5133654434
331330008700,34.547575,133.672598,5133,513365,51336553,513365534,5133655342
331330009000,34.541908,133.626241,5133,513365,51336550,513365501,5133655011
331330009420,34.522602,133.530167,5133,513364,51336422,513364223,5133642232
331330009680,34.505715,133.497337,5133,513363,51336309,513363094,5133630942
331330009710,34.478218,133.520781,5133,513354,51335471,513354712,5133547123
331330010080,34.603287,133.458863,5133,513373,51337326,513373262,5133732623
331330010240,34.599871,133.464419,5133,513373,51337317,513373173,5133731733
331330010370,34.628536,133.587379,5133,513374,51337456,513374562,5133745624
331330010400,34.630481,133.581769,5133,513374,51337456,513374564,5133745641
331330010660,34.674256,133.739976,5233,523305,52330509,523305093,5233050933
331330010790,34.678006,133.753197,5233,523306,52330610,523306101,5233061014
331330010820,34.676868,133.749947,5233,523305,52330519,523305192,5233051922
331330011250,34.778798,133.583151,5233,523314,52331436,523314362,5233143623
331330011380,34.787575,133.612092,5233,523314,52331448,523314484,5233144842
331330011540,34.795936,133.617675,5233,523314,52331459,523314593,5233145932
331330011830,34.782797,133.545237,5233,523314,52331433,523314334,5233143343
331330011960,34.983552,133.469345,5233,523333,52333387,523333872,5233338721
331330012000,34.987301,133.459512,5233,523333,52333386,523333862,5233338624
331330012130,34.994439,133.445652,5233,523333,52333395,523333952,5233339523
331330012260,35.028941,133.745126,5233,523345,52334539,523345392,5233453923
331330012390,35.084712,133.689016,5233,523355,52335505,523355051,5233550511
331330012420,35.084129,133.697488,5233,523355,52335505,523355052,5233550522
331330012550,35.017665,133.751098,5233,523346,52334620,523346201,5233462011
331330012680,35.020858,133.75432,5233,523346,52334620,523346203,5233462032
331330012970,35.079713,133.745679,5233,523345,52334599,523345994,5233459941
331330013010,35.055609,133.980383,5233,523347,52334768,523347683,5233476832
331330013140,35.063941,133.995881,5233,523347,52334779,523347794,5233477941
331330013270,35.176153,134.052177,5234,523460,52346014,523460141,5234601411
331330013430,35.072051,133.935608,5233,523347,52334784,523347844,5233478442
331330013850,35.065469,134.000436,5234,523440,52344070,523440703,5234407033
331330013980,35.061136,134.001325,5234,523440,52344070,523440701,5234407013
331330014570,35.060526,134.033433,5234,523440,52344072,523440722,5234407223
331330014600,35.063775,134.002019,5234,523440,52344070,523440703,5234407031
331330016040,34.864933,133.90712,5233,523327,52332732,523327324,5233273243
331330016200,35.111272,134.131729,5234,523451,52345130,523451302,5234513023
331330016460,35.015727,134.145982,5234,523441,52344111,523441114,5234411143
331330016620,34.739201,134.155633,5234,523401,52340182,523401823,5234018232
331330017050,34.804972,134.161712,5234,523411,52341162,523411624,5234116242
331330017180,34.802333,134.14427,5234,523411,52341161,523411612,5234116123
331330017760,34.679987,134.243878,5234,523401,52340119,523401194,5234011941
331330017890,34.670765,134.224463,5234,523401,52340107,523401072,5234010724
331330018060,34.655791,134.026953,5134,513470,51347082,513470823,5134708231
331330018220,34.651681,134.035036,5134,513470,51347082,513470822,5134708222
331330018480,34.665819,134.10053,5134,513470,51347098,513470983,5134709833
331330018640,34.653903,134.027647,5134,513470,51347082,513470821,5134708213
331330019100,34.49178,133.942828,5133,513357,51335795,513357951,5133579512
331330019230,34.467252,133.80573,5133,513356,51335664,513356641,5133566412
331330019360,34.631512,133.811083,5133,513376,51337654,513376544,5133765444
331330019490,34.61571,133.872856,5133,513376,51337639,513376394,5133763944
331330019520,34.607545,133.944823,5133,513377,51337725,513377254,5133772543
331330019780,34.550297,133.715067,5133,513365,51336567,513365671,5133656711
331330019810,35.013394,134.146926,5234,523441,52344111,523441114,5234411142
331330020210,35.062331,133.994687,5233,523347,52334779,523347792,5233477923
331330020340,34.548297,133.682597,5133,513365,51336554,513365544,5133655443
331330020630,34.64704,133.90438,5133,513377,51337772,513377723,5133777232
331330020760,34.596038,133.464197,5133,513373,51337317,513373173,5133731731
331330020890,34.782686,133.549125,5233,523314,52331433,523314334,5233143344
331330021220,34.531326,133.659933,5133,513365,51336532,513365324,5133653244
331330021510,34.536772,133.811615,5133,513366,51336644,513366442,5133664424
331330021640,34.606045,133.942795,5133,513377,51337725,513377253,5133772532
331330021930,34.620125,133.848886,5133,513376,51337647,513376472,5133764724
331330022100,34.773245,133.68006,5233,523315,52331524,523315243,5233152434
331330022230,34.657541,134.013898,5134,513470,51347081,513470813,5134708133
331330022360,34.553324,133.693068,5133,513365,51336565,513365651,5133656514
331330022490,34.675482,133.95968,5233,523307,52330716,523307162,5233071622
331330022520,34.618489,133.971237,5133,513377,51337747,513377472,5133774721
331330022650,34.474363,133.8287,5133,513356,51335666,513356663,5133566634
331330022780,34.667927,133.903129,5233,523307,52330702,523307021,5233070212
331330022940,34.493946,133.94955,5133,513357,51335795,513357952,5133579524
331330023110,34.465336,133.810563,5133,513356,51335654,513356544,5133565444
331330023240,34.636815,133.681455,5133,513375,51337564,513375642,5133756423
331330023370,34.512159,133.507503,5133,513364,51336410,513364102,5133641023
331330023400,34.634681,133.953765,5133,513377,51337766,513377661,5133776612
331330023530,34.712342,134.102999,5234,523400,52340058,523400581,5234005813
331330023660,34.750531,134.019921,5234,523410,52341001,523410012,5234100121
331330023820,34.610597,133.761866,5133,513376,51337630,513376302,5133763024
331330024090,34.496772,133.53239,5133,513354,51335492,513354924,5133549241
331330024120,34.733311,134.038004,5234,523400,52340073,523400733,5234007333
331330024250,34.542326,133.705901,5133,513365,51336556,513365561,5133655612
331330024380,34.604655,133.880967,5133,513377,51337720,513377203,5133772032
331330024410,34.553126,133.502112,5133,513364,51336460,513364601,5133646013
331330024540,34.631543,133.954904,5133,513377,51337756,513377563,5133775634
331330024670,34.634542,133.922768,5133,513377,51337763,513377632,5133776322
331330024700,34.541826,133.742454,5133,513365,51336559,513365591,5133655912
331330024830,34.515916,133.946049,5133,513367,51336715,513367154,5133671543
331330024960,34.601654,133.770282,5133,513376,51337621,513376212,5133762121
331330025390,34.840045,133.760161,5233,523326,52332600,523326004,5233260044
331330025420,34.544326,133.741843,5133,513365,51336559,513365591,5133655914
331330025550,34.62779,133.769448,5133,513376,51337651,513376512,5133765123
331330025680,34.627733,133.691204,5133,513375,51337555,513375551,5133755514
331330025710,34.593043,133.761755,5133,513376,51337610,513376102,5133761022
331330025840,34.747006,134.182436,5234,523401,52340194,523401944,5234019441
331330025970,34.716368,134.047281,5234,523400,52340053,523400534,5234005344
331330026010,34.65232,134.032341,5134,513470,51347082,513470822,5134708223
331330026140,34.562601,133.686763,5133,513365,51336574,513365744,5133657442
331330026270,34.535769,133.610743,5133,513364,51336448,513364482,5133644824
331330026300,34.527,133.645694,5133,513365,51336531,513365312,5133653121
331330026430,35.08791,133.93283,5233,523357,52335704,523357044,5233570441
331330026690,35.028364,134.127455,5234,523441,52344130,523441301,5234413013
331330026850,34.609793,133.862913,5133,513376,51337639,513376391,5133763911
331330026980,34.661124,134.038451,5134,513470,51347093,513470931,5134709313
331330027020,34.646318,133.907935,5133,513377,51337772,513377724,5133777241
331330027280,34.944928,134.072075,5234,523430,52343035,523430352,5234303524
331330027310,34.6679,133.945737,5233,523307,52330705,523307052,5233070521
331330027570,35.064776,134.039766,5234,523440,52344073,523440733,5234407333
331330027730,34.681009,133.904878,5233,523307,52330712,523307123,5233071232
331330027860,34.590492,133.969155,5133,513377,51337707,513377074,5133770743
331330027990,34.572046,133.761173,5133,513366,51336680,513366804,5133668042
331330028030,34.708033,133.899433,5233,523307,52330741,523307414,5233074144
331330028160,34.994078,133.450124,5233,523333,52333396,523333961,5233339613
331330028290,35.187451,133.733869,5233,523365,52336528,523365282,5233652823
331330028320,35.053553,133.966717,5233,523347,52334767,523347671,5233476714
331330028450,35.119386,134.327212,5234,523452,52345246,523452461,5234524613
331330028580,34.647318,133.911824,5133,513377,51337772,513377724,5133777242
331330028610,34.684035,133.82544,5233,523306,52330626,523306261,5233062611
331330028740,34.733843,134.279567,5234,523402,52340282,523402821,5234028212
331330028870,34.811889,134.203042,5234,523411,52341176,523411761,5234117613
331330028900,34.59021,133.743424,5133,513375,51337509,513375093,5133750934
331330029040,34.64332,133.973263,5133,513377,51337777,513377772,5133777722
331338128170,34.651955,133.856439,5133,513376,51337688,513376882,5133768821
331338128220,34.587099,133.746813,5133,513375,51337509,513375092,5133750923
331338128240,34.709034,133.958595,5233,523307,52330756,523307562,5233075621
331338128250,34.796302,133.932621,5233,523317,52331754,523317544,5233175441
331338128260,34.624235,133.803695,5133,513376,51337644,513376443,5133764434
331338128290,34.487446,133.917858,5133,513357,51335783,513357831,5133578314
331338128300,34.725838,133.983342,5233,523307,52330778,523307782,5233077821
332330152860,34.654678,133.927378,5133,513377,51337784,513377843,5133778431
332330250450,34.570546,133.773783,5133,513366,51336681,513366812,5133668124
332330508630,34.530323,133.510168,5133,513364,51336430,513364304,5133643042
332330602860,34.594455,133.467363,5133,513373,51337317,513373171,5133731714
332330904580,34.993578,133.447096,5233,523333,52333395,523333952,5233339522
332331402100,34.71834,134.044698,5234,523400,52340063,523400632,5234006321
332338209210,34.681426,133.939431,5233,523307,52330715,523307153,5233071533
341340000240,34.426233,132.49073,5132,513253,51325319,513253191,5132531912
341340000370,34.3715,132.47075,5132,513243,51324347,513243474,5132434741
341340000400,34.258198,132.590201,5132,513234,51323407,513234073,5132340733
341340000530,34.25742,132.589785,5132,513234,51323407,513234073,5132340733
341340000790,34.290944,132.56923,5132,513234,51323445,513234454,5132344543
341340000820,34.40968,132.514506,5132,513244,51324491,513244911,5132449111
341340000950,34.400182,132.575668,5132,513244,51324486,513244861,5132448611
341340001090,34.329578,132.546507,5132,513234,51323493,513234934,5132349341
341340001250,34.369237,132.355077,5132,513242,51324248,513242481,5132424814
341340001380,34.487116,132.499504,5132,513253,51325389,513253892,5132538924
341340001540,34.443125,132.727348,5132,513255,51325538,513255381,5132553811
341340001700,34.358053,132.89531,5132,513247,51324721,513247214,5132472143
341340001830,34.304751,132.745298,5132,513235,51323569,513235694,5132356941
341340001960,34.372805,132.981138,5132,513247,51324748,513247483,5132474832
341340002000,34.430605,133.107817,5133,513350,51335018,513350184,5133501841
341340002130,34.418774,133.186172,5133,513351,51335104,513351042,5133510424
341340002260,34.483214,133.336129,5133,513352,51335276,513352764,5133527644
341340002680,34.684467,133.114027,5233,523300,52330029,523300291,5233002911
341340002710,34.814003,132.834211,5232,523216,52321676,523216764,5232167641
341340002840,34.527112,132.507335,5132,513264,51326430,513264302,5132643023
341340002970,34.410416,132.747388,5132,513245,51324599,513245992,5132459922
341340003010,34.25214,132.446964,5132,513233,51323305,513233052,5132330524
341340003140,34.501602,133.401623,5133,513363,51336302,513363021,5133630211
341340003270,34.535125,133.296047,5133,513362,51336243,513362432,5133624321
341340003300,34.430472,132.423583,5132,513253,51325313,513253134,5132531342
341340003430,34.348404,132.214951,5132,513241,51324117,513241173,5132411733
341340004570,34.351796,132.456486,5132,513243,51324326,513243262,5132432621
341340005870,34.404416,132.474472,5132,513243,51324387,513243874,5132438742
341340005900,34.406263,132.462011,5132,513243,51324386,513243864,5132438644
341340006040,34.401152,132.456539,5132,513243,51324386,513243862,5132438621
341340006170,34.384154,132.451596,5132,513243,51324366,513243661,5132436611
341340006590,34.39182,132.450318,5132,513243,51324376,513243761,5132437611
341340006750,34.389348,132.453457,5132,513243,51324366,513243663,5132436632
341340007340,34.390848,132.451873,5132,513243,51324366,513243663,5132436633
341340008930,34.402097,132.477565,5132,513243,51324388,513243881,5132438813
341340009100,34.389264,132.437236,5132,513243,51324364,513243644,5132436442
341340009230,34.39893,132.446985,5132,513243,51324375,513243754,5132437544
341340009360,34.381098,132.391435,5132,513243,51324351,513243513,5132435132
341340010340,34.419428,132.452761,5132,513253,51325306,513253061,5132530613
341340010890,34.39843,132.445651,5132,513243,51324375,513243754,5132437543
341340011220,34.383071,132.476511,5132,513243,51324358,513243583,5132435833
341340011480,34.3701,132.464151,5132,513243,51324347,513243471,5132434713
341340011930,34.393459,132.469289,5132,513243,51324377,513243772,5132437721
341340012070,34.378071,132.462762,5132,513243,51324357,513243571,5132435713
341340012230,34.377711,132.510175,5132,513244,51324450,513244502,5132445024
341340012780,34.377683,132.504953,5132,513244,51324450,513244501,5132445014
341340012940,34.233756,132.611506,5132,513224,51322488,513224882,5132248822
341340013080,34.251115,132.594951,5132,513234,51323407,513234072,5132340721
341340013240,34.240616,132.595924,5132,513224,51322487,513224874,5132248743
341340013400,34.242754,132.563371,5132,513224,51322495,513224951,5132249511
341340013530,34.249198,132.550872,5132,513224,51322494,513224943,5132249433
341340013660,34.252031,132.556093,5132,513234,51323404,513234041,5132340412
341340013820,34.254698,132.572398,5132,513234,51323405,513234054,5132340542
341340014410,34.251781,132.565065,5132,513234,51323405,513234051,5132340511
341340015260,34.248805,132.559194,5132,513224,51322494,513224944,5132249443
341340015680,34.380544,132.502036,5132,513244,51324450,513244503,5132445031
341340015840,34.371656,132.528396,5132,513244,51324442,513244423,5132444232
341340016430,34.186166,132.676388,5132,513225,51322524,513225241,5132252413
341340016560,34.254775,132.221677,5132,513231,51323107,513231074,5132310741
341340017440,34.347305,132.3205,5132,513242,51324215,513242154,5132421541
341340017860,34.240336,132.476045,5132,513223,51322388,513223883,5132238833
341340018030,34.183231,132.465215,5132,513223,51322317,513223173,5132231733
341340018450,34.447814,132.464703,5132,513253,51325337,513253373,5132533731
341340018610,34.474783,132.452897,5132,513253,51325366,513253663,5132536633
341340018870,34.589546,132.289128,5132,513272,51327203,513272033,5132720331
341340019200,34.667461,132.699257,5232,523205,52320505,523205052,5232050522
341340019460,34.451735,132.721126,5132,513255,51325547,513255472,5132554721
341340019620,34.427099,132.740348,5132,513255,51325519,513255191,5132551913
341340019910,34.350111,132.695444,5132,513245,51324525,513245252,5132452521
341340020020,34.341305,132.990194,5132,513247,51324709,513247093,5132470933
341340020150,34.338444,132.885666,5132,513247,51324700,513247004,5132470042
341340020280,34.323666,132.813111,5132,513236,51323685,513236853,5132368533
341340020570,34.405968,133.086987,5133,513340,51334086,513340864,5133408642
341340020600,34.40158,133.082043,5133,513340,51334086,513340862,5133408621
341340020860,34.397941,133.098708,5133,513340,51334077,513340774,5133407744
341340021870,34.414997,133.201477,5133,513341,51334196,513341963,5133419633
341340022200,34.44105,133.229612,5133,513351,51335128,513351283,5133512834
341340022460,34.519846,133.145171,5133,513361,51336121,513361212,5133612123
341340022590,34.285566,133.177318,5133,513331,51333144,513331441,5133314413
341340022750,34.589281,133.043176,5133,513370,51337003,513370033,5133700332
341340022910,34.473716,133.368071,5133,513352,51335269,513352693,5133526934
341340023340,34.497111,133.3725,5133,513352,51335299,513352994,5133529942
341340023500,34.486465,133.371043,5133,513352,51335289,513352892,5133528923
341340024060,34.475159,133.300299,5133,513352,51335274,513352741,5133527411
341340025070,34.38892,133.379713,5133,513343,51334360,513343603,5133436032
341340026400,34.572786,133.245438,5133,513361,51336189,513361894,5133618941
341340026950,34.537681,133.329183,5133,513362,51336246,513362463,5133624632
341340027250,34.707355,133.247821,5233,523301,52330149,523301494,5233014944
341340027380,34.699694,133.117305,5233,523300,52330039,523300393,5233003934
341340028000,34.8615,133.008027,5233,523320,52332030,523320302,5233203023
341340028130,34.941939,133.112293,5233,523330,52333038,523330382,5233303822
341340028710,34.491326,133.431176,5133,513353,51335384,513353843,5133538434
341340029010,34.245421,132.559927,5132,513224,51322494,513224942,5132249424
341340029850,34.387555,132.403777,5132,513243,51324362,513243623,5132436232
341340030120,34.40397,133.177646,5133,513341,51334184,513341841,5133418413
341340030380,34.388153,132.440208,5132,513243,51324365,513243653,5132436531
341340030540,34.44525,132.465583,5132,513253,51325337,513253371,5132533713
341340030700,34.432515,132.73907,5132,513255,51325519,513255193,5132551933
341340031000,34.493047,133.363765,5133,513352,51335299,513352991,5133529911
341340031390,34.396136,133.07471,5133,513340,51334075,513340754,5133407542
341340031420,34.403777,132.445027,5132,513243,51324385,513243852,5132438523
341340031840,34.497631,133.39979,5133,513353,51335391,513353914,5133539142
341340032560,34.900252,133.27206,5233,523322,52332281,523322812,5233228122
341340032690,34.253559,132.568203,5132,513234,51323405,513234051,5132340514
341340033280,34.553555,133.277694,5133,513362,51336262,513362621,5133626213
341340033990,34.488742,133.350933,5133,513352,51335288,513352883,5133528831
341340034030,34.514323,133.394873,5133,513363,51336311,513363114,5133631141
341340034160,34.372572,132.448541,5132,513243,51324345,513243454,5132434542
341340034900,34.396472,132.721722,5132,513245,51324577,513245774,5132457741
341340035040,34.483561,132.510031,5132,513254,51325480,513254802,5132548022
341340035170,34.252281,132.551955,5132,513234,51323404,513234041,5132340413
341340035200,34.506297,133.452368,5133,513363,51336306,513363063,5133630633
341340035620,34.38543,132.332328,5132,513242,51324266,513242662,5132426623
341340035880,34.506963,133.399345,5133,513363,51336301,513363014,5133630144
341340036050,34.475021,133.371043,5133,513352,51335279,513352792,5133527921
341340036470,34.488492,133.367654,5133,513352,51335289,513352893,5133528932
341340037060,34.467339,132.418512,5132,513253,51325363,513253631,5132536312
341340037190,34.387265,132.455401,5132,513243,51324366,513243661,5132436614
341340037220,34.399802,133.080988,5133,513340,51334076,513340763,5133407634
341340037510,34.391236,132.436708,5132,513243,51324364,513243644,5132436444
341340037640,34.370543,132.351994,5132,513242,51324248,513242481,5132424813
341340037800,34.493269,133.353905,5133,513352,51335298,513352981,5133529812
341340037930,34.399652,132.43793,5132,513243,51324375,513243753,5132437533
341340038070,34.509391,132.513335,5132,513264,51326411,513264111,5132641111
341340038230,34.395041,132.441485,5132,513243,51324375,513243751,5132437514
341340038360,34.486131,133.366154,5133,513352,51335289,513352891,5133528914
341340038490,34.424928,132.509867,5132,513254,51325400,513254004,5132540044
341340038650,34.440055,132.481416,5132,513253,51325328,513253284,5132532843
341340038810,34.396986,132.458123,5132,513243,51324376,513243764,5132437641
341340039080,34.568178,133.396009,5133,513363,51336381,513363812,5133638121
341340039110,34.475166,133.370222,5133,513352,51335279,513352792,5133527921
341340039240,34.442203,132.462648,5132,513253,51325337,513253371,5132533711
341340039400,34.508697,132.510724,5132,513264,51326410,513264102,5132641022
341340039530,34.398403,132.466483,5132,513243,51324377,513243773,5132437734
341340039950,34.355529,133.074768,5133,513340,51334025,513340254,5133402542
341340040060,34.393514,132.448985,5132,513243,51324375,513243752,5132437522
341340040480,34.31634,133.150375,5133,513331,51333172,513331723,5133317233
341340040510,34.381305,132.357444,5132,513242,51324258,513242584,5132425843
341340040640,34.485394,132.52328,5132,513254,51325481,513254812,5132548122
341340040770,34.481298,133.362405,5133,513352,51335278,513352784,5133527844
341340040800,34.385347,132.394573,5132,513243,51324361,513243612,5132436121
341340040930,34.413497,133.205865,5133,513341,51334196,513341963,5133419632
341340041070,34.403413,133.0616,5133,513340,51334084,513340842,5133408424
341340041360,34.425,133.211138,5133,513351,51335106,513351064,5133510644
341340041490,34.450833,132.718166,5132,513255,51325547,513255471,5132554712
341340041520,34.329657,132.287446,5132,513232,51323292,513232924,5132329242
341340041650,34.385237,132.462095,5132,513243,51324366,513243662,5132436622
341340041810,34.40572,133.166758,5133,513341,51334183,513341833,5133418332
341340041940,34.513296,133.411121,5133,513363,51336312,513363124,5133631242
341340042400,34.237589,132.612367,5132,513224,51322488,513224884,5132248842
341340043540,34.393875,132.419321,5132,513243,51324373,513243732,5132437323
341340043670,34.373517,132.522035,5132,513244,51324441,513244414,5132444144
341340043830,34.568065,133.240911,5133,513361,51336189,513361891,5133618912
341340043960,34.381541,132.336689,5132,513242,51324256,513242564,5132425644
341340044000,34.489083,133.3685,5133,513352,51335289,513352893,5133528932
341340044130,34.409549,132.972635,5132,513247,51324797,513247972,5132479722
341340044390,34.883832,133.000472,5233,523320,52332060,523320601,5233206011
341340044550,34.444412,133.303273,5133,513352,51335234,513352341,5133523414
